t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
16.128,1.1797,-0.3125,0.4063,3,0.1177,0.8746,0.0734,-0.4645,3,0.1133,
16.139,1.1797,-0.3125,0.4063,3,0.1175,0.8741,0.0742,-0.4655,3,0.1130,
16.149,1.1797,-0.3125,0.4063,3,0.1177,0.8735,0.0749,-0.4663,3,0.1128,
16.161,0.5625,-0.3164,-0.1211,3,0.1177,0.8735,0.0749,-0.4663,3,0.1128,
16.172,0.5625,-0.3164,-0.1211,3,0.1202,0.8722,0.0768,-0.4679,3,0.1118,
16.183,0.5625,-0.3164,-0.1211,3,0.1211,0.8717,0.0775,-0.4684,3,0.1116,
16.193,0.2461,-0.0820,-0.2461,3,0.1211,0.8717,0.0775,-0.4684,3,0.1116,
16.203,0.2461,-0.0820,-0.2461,3,0.1215,0.8710,0.0783,-0.4695,3,0.1113,
16.216,0.2461,-0.0820,-0.2461,3,0.1211,0.8707,0.0789,-0.4701,3,0.1111,
16.227,0.1094,0.0586,-0.3047,3,0.1211,0.8707,0.0789,-0.4701,3,0.1111,
16.238,0.1094,0.0586,-0.3047,3,0.1186,0.8702,0.0801,-0.4714,3,0.1104,
16.249,0.1094,0.0586,-0.3047,3,0.1177,0.8701,0.0803,-0.4719,3,0.1101,
16.261,0.1875,-0.2422,-0.2695,3,0.1177,0.8701,0.0803,-0.4719,3,0.1101,
16.272,0.1875,-0.2422,-0.2695,3,0.1160,0.8698,0.0799,-0.4729,3,0.1104,
16.282,0.1875,-0.2422,-0.2695,3,0.1158,0.8696,0.0797,-0.4733,3,0.1106,
16.293,0.1875,-0.2422,-0.2695,3,0.1155,0.8694,0.0794,-0.4738,3,0.1106,
16.305,0.1875,-0.2422,-0.2695,3,0.1152,0.8691,0.0793,-0.4744,3,0.1108,
16.317,-0.1523,0.0625,-0.3086,3,0.1152,0.8691,0.0793,-0.4744,3,0.1108,
16.327,-0.1523,0.0625,-0.3086,3,0.1138,0.8683,0.0795,-0.4763,3,0.1111,
16.338,-0.1523,0.0625,-0.3086,3,0.1130,0.8679,0.0795,-0.4771,3,0.1106,
16.350,-0.0586,-0.1250,-0.0820,3,0.1130,0.8679,0.0795,-0.4771,3,0.1106,
16.361,0.0039,-0.2109,0.0352,3,0.1130,0.8679,0.0795,-0.4771,3,0.1106,
16.372,0.0039,-0.2109,0.0352,3,0.1116,0.8668,0.0797,-0.4795,3,0.1086,
16.382,0.0039,-0.2109,0.0352,3,0.1114,0.8665,0.0799,-0.4800,3,0.1082,
16.394,0.0039,-0.2109,0.0352,3,0.1111,0.8661,0.0801,-0.4807,3,0.1077,
16.405,0.2734,0.1758,0.2617,3,0.1111,0.8661,0.0801,-0.4807,3,0.1077,
16.416,0.1953,0.4219,0.2891,3,0.1111,0.8661,0.0801,-0.4807,3,0.1077,
16.428,0.1953,0.4219,0.2891,3,0.1079,0.8651,0.0809,-0.4833,3,0.1060,
16.438,0.1953,0.4219,0.2891,3,0.1069,0.8648,0.0809,-0.4838,3,0.1057,
16.448,0.1953,0.4219,0.2891,3,0.1059,0.8647,0.0809,-0.4843,3,0.1055,
16.459,0.1953,0.4219,0.2891,3,0.1050,0.8646,0.0807,-0.4846,3,0.1050,
16.471,-0.2188,-0.2852,-0.1523,3,0.1050,0.8646,0.0807,-0.4846,3,0.1050,
16.482,-0.2188,-0.2852,-0.1523,3,0.1035,0.8645,0.0798,-0.4853,3,0.1045,
16.492,-0.2188,-0.2852,-0.1523,3,0.1027,0.8646,0.0794,-0.4855,3,0.1042,
16.503,-0.2188,-0.2852,-0.1523,3,0.1020,0.8646,0.0790,-0.4857,3,0.1038,
16.515,0.1172,-0.3164,-0.2227,3,0.1020,0.8646,0.0790,-0.4857,3,0.1038,
16.526,0.1172,-0.3164,-0.2227,3,0.1014,0.8645,0.0779,-0.4861,3,0.1030,
16.536,0.1172,-0.3164,-0.2227,3,0.1014,0.8644,0.0775,-0.4863,3,0.1028,
16.547,0.1172,-0.3164,-0.2227,3,0.1013,0.8644,0.0771,-0.4865,3,0.1025,
16.558,0.1172,-0.3164,-0.2227,3,0.1011,0.8644,0.0768,-0.4866,3,0.1025,
16.569,0.1172,-0.3164,-0.2227,3,0.1010,0.8644,0.0764,-0.4866,3,0.1023,
16.580,0.3516,-0.1953,0.1328,3,0.1010,0.8644,0.0764,-0.4866,3,0.1023,
16.591,0.3516,-0.1953,0.1328,3,0.1000,0.8647,0.0751,-0.4863,3,0.1018,
16.603,0.3516,-0.1953,0.1328,3,0.0993,0.8649,0.0748,-0.4862,3,0.1013,
16.613,0.3516,-0.1953,0.1328,3,0.0988,0.8651,0.0746,-0.4861,3,0.1011,
16.625,0.3516,-0.1953,0.1328,3,0.0984,0.8652,0.0745,-0.4859,3,0.1006,
16.636,-0.2969,-0.1172,-0.2422,3,0.0984,0.8652,0.0745,-0.4859,3,0.1006,
16.647,-0.2969,-0.1172,-0.2422,3,0.0981,0.8657,0.0745,-0.4853,3,0.0999,
16.658,-0.2969,-0.1172,-0.2422,3,0.0980,0.8658,0.0745,-0.4850,3,0.0996,
16.669,-0.2969,-0.1172,-0.2422,3,0.0977,0.8659,0.0745,-0.4849,3,0.0994,
16.680,-0.0273,-0.1680,-0.2422,3,0.0977,0.8659,0.0745,-0.4849,3,0.0994,
16.692,-0.1406,-0.1797,-0.2422,3,0.0977,0.8659,0.0745,-0.4849,3,0.0994,
16.703,-0.1406,-0.1797,-0.2422,3,0.0966,0.8662,0.0748,-0.4845,3,0.0986,
16.713,0.1094,-0.2617,0.0898,3,0.0966,0.8662,0.0748,-0.4845,3,0.0986,
16.726,0.1094,-0.3359,0.1133,3,0.0966,0.8662,0.0748,-0.4845,3,0.0986,
16.736,0.1094,-0.3359,0.1133,3,0.0961,0.8662,0.0753,-0.4846,3,0.0979,
16.747,0.1094,-0.3359,0.1133,3,0.0962,0.8662,0.0754,-0.4847,3,0.0977,
16.757,0.1094,-0.3359,0.1133,3,0.0965,0.8661,0.0754,-0.4847,3,0.0974,
16.769,0.1094,-0.3359,0.1133,3,0.0970,0.8660,0.0753,-0.4847,3,0.0972,
16.779,0.1289,-0.2383,0.0703,3,0.0970,0.8660,0.0753,-0.4847,3,0.0972,
16.791,-0.0313,-0.1914,0.0234,3,0.0970,0.8660,0.0753,-0.4847,3,0.0972,
16.801,-0.0313,-0.1914,0.0234,3,0.0971,0.8661,0.0749,-0.4846,3,0.0967,
16.813,-0.0313,-0.1914,0.0234,3,0.0969,0.8661,0.0747,-0.4847,3,0.0964,
16.824,-0.0313,-0.1914,0.0234,3,0.0966,0.8660,0.0746,-0.4848,3,0.0962,
16.835,-0.0313,-0.1914,0.0234,3,0.0960,0.8661,0.0743,-0.4849,3,0.0962,
16.846,-0.0313,-0.1914,0.0234,3,0.0957,0.8662,0.0742,-0.4849,3,0.0959,
16.857,-0.0313,-0.1914,0.0234,3,0.0956,0.8662,0.0740,-0.4849,3,0.0959,
16.868,-0.0313,-0.1914,0.0234,3,0.0959,0.8661,0.0739,-0.4850,3,0.0957,
16.879,-0.0313,-0.1914,0.0234,3,0.0963,0.8660,0.0737,-0.4852,3,0.0955,
16.889,-0.0469,-0.1133,0.0625,3,0.0963,0.8660,0.0737,-0.4852,3,0.0955,
16.901,-0.0469,-0.1133,0.0625,3,0.0971,0.8658,0.0734,-0.4852,3,0.0950,
16.912,-0.0469,-0.1133,0.0625,3,0.0973,0.8658,0.0734,-0.4852,3,0.0950,
16.923,-0.0469,-0.1133,0.0625,3,0.0974,0.8659,0.0732,-0.4852,3,0.0947,
16.935,-0.0391,-0.4375,0.1758,3,0.0974,0.8659,0.0732,-0.4852,3,0.0947,
16.946,-0.0391,-0.4375,0.1758,3,0.0975,0.8660,0.0728,-0.4850,3,0.0942,
16.957,-0.0391,-0.4375,0.1758,3,0.0974,0.8661,0.0725,-0.4849,3,0.0942,
16.968,-0.0391,-0.4375,0.1758,3,0.0975,0.8662,0.0723,-0.4848,3,0.0942,
16.978,-0.1484,-0.3164,0.1680,3,0.0975,0.8662,0.0723,-0.4848,3,0.0942,
16.991,-0.2578,-0.3281,0.1055,3,0.0975,0.8662,0.0723,-0.4848,3,0.0942,
17.001,-0.2578,-0.3281,0.1055,3,0.0975,0.8666,0.0714,-0.4842,3,0.0940,
17.012,-0.2578,-0.3281,0.1055,3,0.0975,0.8667,0.0712,-0.4840,3,0.0938,
17.024,-0.1484,-0.3555,0.1602,3,0.0975,0.8667,0.0712,-0.4840,3,0.0938,
17.035,-0.0586,-0.1914,0.1250,3,0.0975,0.8667,0.0712,-0.4840,3,0.0938,
17.046,-0.0586,-0.1914,0.1250,3,0.0984,0.8670,0.0708,-0.4833,3,0.0933,
17.056,-0.0586,-0.1914,0.1250,3,0.0986,0.8671,0.0707,-0.4831,3,0.0930,
17.069,-0.0586,-0.1914,0.1250,3,0.0990,0.8672,0.0706,-0.4827,3,0.0928,
17.080,-0.0898,-0.1484,0.1758,3,0.0990,0.8672,0.0706,-0.4827,3,0.0928,
17.091,-0.0898,-0.1484,0.1758,3,0.1006,0.8675,0.0698,-0.4821,3,0.0928,
17.101,-0.0898,-0.1484,0.1758,3,0.1012,0.8677,0.0693,-0.4818,3,0.0925,
17.112,-0.0898,-0.1484,0.1758,3,0.1017,0.8679,0.0688,-0.4814,3,0.0925,
17.124,-0.0898,-0.1484,0.1758,3,0.1019,0.8680,0.0682,-0.4812,3,0.0925,
17.135,-0.4180,-0.2852,0.2070,3,0.1019,0.8680,0.0682,-0.4812,3,0.0925,
17.146,-0.4180,-0.2852,0.2070,3,0.1021,0.8682,0.0668,-0.4810,3,0.0923,
17.158,-0.4180,-0.2852,0.2070,3,0.1021,0.8682,0.0661,-0.4811,3,0.0920,
17.169,-0.2695,-0.4102,0.2930,3,0.1021,0.8682,0.0661,-0.4811,3,0.0920,
17.180,-0.2695,-0.4102,0.2930,3,0.1021,0.8683,0.0638,-0.4812,3,0.0918,
17.191,-0.2695,-0.4102,0.2930,3,0.1021,0.8684,0.0626,-0.4812,3,0.0916,
17.202,-0.2695,-0.4102,0.2930,3,0.1021,0.8685,0.0613,-0.4813,3,0.0916,
17.213,-0.2695,-0.4102,0.2930,3,0.1021,0.8685,0.0599,-0.4813,3,0.0913,
17.224,-0.3828,-0.2070,0.1484,3,0.1021,0.8685,0.0599,-0.4813,3,0.0913,
17.235,-0.3828,-0.2070,0.1484,3,0.1035,0.8687,0.0560,-0.4811,3,0.0911,
17.247,-0.3828,-0.2070,0.1484,3,0.1041,0.8688,0.0545,-0.4810,3,0.0911,
17.257,-0.3828,-0.2070,0.1484,3,0.1043,0.8690,0.0531,-0.4808,3,0.0908,
17.268,-0.3828,-0.2070,0.1484,3,0.1042,0.8692,0.0516,-0.4805,3,0.0908,
17.280,0.0117,-0.3086,0.1406,3,0.1042,0.8692,0.0516,-0.4805,3,0.0908,
17.291,-0.0586,-0.2266,0.0156,3,0.1042,0.8692,0.0516,-0.4805,3,0.0908,
17.301,-0.0586,-0.2266,0.0156,3,0.1037,0.8698,0.0467,-0.4802,3,0.0901,
17.312,-0.0586,-0.2266,0.0156,3,0.1035,0.8699,0.0453,-0.4800,3,0.0901,
17.324,-0.0078,-0.1836,-0.1836,3,0.1035,0.8699,0.0453,-0.4800,3,0.0901,
17.335,-0.0078,-0.1836,-0.1836,3,0.1033,0.8703,0.0424,-0.4797,3,0.0898,
17.346,-0.0078,-0.1836,-0.1836,3,0.1030,0.8704,0.0414,-0.4797,3,0.0896,
17.356,-0.0078,-0.1836,-0.1836,3,0.1026,0.8704,0.0406,-0.4797,3,0.0896,
17.368,-0.0078,-0.1836,-0.1836,3,0.1020,0.8705,0.0401,-0.4797,3,0.0896,
17.380,0.1992,0.0000,0.1719,3,0.1020,0.8705,0.0401,-0.4797,3,0.0896,
17.390,0.1992,0.0000,0.1719,3,0.1006,0.8713,0.0395,-0.4786,3,0.0894,
17.401,0.1992,0.0000,0.1719,3,0.0998,0.8719,0.0395,-0.4777,3,0.0891,
17.412,0.1992,0.0000,0.1719,3,0.0982,0.8728,0.0396,-0.4764,3,0.0889,
17.424,0.1992,0.0000,0.1719,3,0.0964,0.8738,0.0398,-0.4750,3,0.0889,
17.435,-0.3828,0.3398,-0.0039,3,0.0964,0.8738,0.0398,-0.4750,3,0.0889,
17.445,-0.3828,0.3398,-0.0039,3,0.0947,0.8752,0.0414,-0.4725,3,0.0886,
17.457,-0.3828,0.3398,-0.0039,3,0.0959,0.8751,0.0425,-0.4724,3,0.0886,
17.468,-0.3828,0.3398,-0.0039,3,0.0978,0.8747,0.0441,-0.4727,3,0.0884,
17.478,-0.1484,0.4297,-0.3164,3,0.0978,0.8747,0.0441,-0.4727,3,0.0884,
17.489,0.4883,0.3203,0.3984,3,0.0978,0.8747,0.0441,-0.4727,3,0.0884,
17.501,0.4883,0.3203,0.3984,3,0.1085,0.8698,0.0540,-0.4783,3,0.0881,
17.511,0.4883,0.3203,0.3984,3,0.1115,0.8681,0.0576,-0.4802,3,0.0881,
17.522,0.4883,0.3203,0.3984,3,0.1141,0.8665,0.0620,-0.4821,3,0.0881,
17.533,0.5000,0.5547,0.2656,3,0.1141,0.8665,0.0620,-0.4821,3,0.0881,
17.545,0.5000,0.5547,0.2656,3,0.1215,0.8618,0.0746,-0.4869,3,0.0881,
17.556,0.5000,0.5547,0.2656,3,0.1255,0.8597,0.0793,-0.4888,3,0.0879,
17.567,0.5000,0.5547,0.2656,3,0.1298,0.8576,0.0842,-0.4905,3,0.0879,
17.577,-0.1211,0.2852,0.7578,3,0.1298,0.8576,0.0842,-0.4905,3,0.0879,
17.589,-0.3555,0.1523,0.2148,3,0.1298,0.8576,0.0842,-0.4905,3,0.0879,
17.600,-0.3555,0.1523,0.2148,3,0.1453,0.8511,0.1052,-0.4935,3,0.0881,
17.610,-0.3555,0.1523,0.2148,3,0.1495,0.8490,0.1145,-0.4937,3,0.0886,
17.620,-0.3555,0.1523,0.2148,3,0.1556,0.8452,0.1278,-0.4951,3,0.0886,
17.632,-0.3555,0.1523,0.2148,3,0.1608,0.8416,0.1416,-0.4957,3,0.0889,
17.644,-0.1250,1.3516,-0.1641,3,0.1608,0.8416,0.1416,-0.4957,3,0.0889,
17.654,-0.1250,1.3516,-0.1641,3,0.1758,0.8304,0.1780,-0.4978,3,0.0894,
17.665,-0.1250,1.3516,-0.1641,3,0.1765,0.8292,0.1849,-0.4971,3,0.0896,
17.676,-0.1250,1.3516,-0.1641,3,0.1745,0.8301,0.1860,-0.4958,3,0.0896,
17.687,-0.1250,1.3516,-0.1641,3,0.1770,0.8264,0.1910,-0.4992,3,0.0901,
17.698,-0.3672,0.7695,-0.0313,3,0.1770,0.8264,0.1910,-0.4992,3,0.0901,
17.710,-0.3672,0.7695,-0.0313,3,0.1826,0.8250,0.1942,-0.4985,3,0.0903,
17.721,-0.3672,0.7695,-0.0313,3,0.1857,0.8249,0.1965,-0.4965,3,0.0906,
17.732,-0.3672,0.7695,-0.0313,3,0.1848,0.8249,0.1983,-0.4960,3,0.0906,
17.743,0.2148,0.2891,0.4141,3,0.1848,0.8249,0.1983,-0.4960,3,0.0906,
17.754,0.2148,0.2891,0.4141,3,0.1801,0.8253,0.2037,-0.4951,3,0.0906,
17.765,0.2148,0.2891,0.4141,3,0.1790,0.8257,0.2058,-0.4938,3,0.0908,
17.775,0.2148,0.2891,0.4141,3,0.1790,0.8259,0.2079,-0.4926,3,0.0911,
17.786,0.2148,0.2891,0.4141,3,0.1797,0.8258,0.2102,-0.4915,3,0.0911,
17.797,0.2148,0.2891,0.4141,3,0.1802,0.8261,0.2126,-0.4899,3,0.0913,
17.809,0.3438,-0.2461,0.6602,3,0.1802,0.8261,0.2126,-0.4899,3,0.0913,
17.820,0.3438,-0.2461,0.6602,3,0.1838,0.8268,0.2180,-0.4849,3,0.0918,
17.830,0.3438,-0.2461,0.6602,3,0.1832,0.8269,0.2196,-0.4842,3,0.0918,
17.842,0.3438,-0.2461,0.6602,3,0.1829,0.8272,0.2218,-0.4828,3,0.0920,
17.853,0.3438,-0.2461,0.6602,3,0.1833,0.8276,0.2245,-0.4807,3,0.0923,
17.864,-0.8555,-0.2344,0.1328,3,0.1833,0.8276,0.2245,-0.4807,3,0.0923,
17.875,-0.8555,-0.2344,0.1328,3,0.1843,0.8289,0.2316,-0.4746,3,0.0928,
17.887,-0.8555,-0.2344,0.1328,3,0.1851,0.8289,0.2368,-0.4718,3,0.0928,
17.899,-1.1641,-1.4570,-0.5977,3,0.1851,0.8289,0.2368,-0.4718,3,0.0928,
17.909,-1.1641,-1.4570,-0.5977,3,0.1919,0.8257,0.2548,-0.4653,3,0.0935,
17.922,-1.1641,-1.4570,-0.5977,3,0.1947,0.8248,0.2602,-0.4628,3,0.0938,
17.932,-0.5703,-0.8398,0.3711,3,0.1947,0.8248,0.2602,-0.4628,3,0.0938,
17.942,-0.9648,-0.8906,0.1563,3,0.1947,0.8248,0.2602,-0.4628,3,0.0938,
17.952,-0.9648,-0.8906,0.1563,3,0.2040,0.8231,0.2758,-0.4526,3,0.0942,
17.964,-0.7383,-0.6563,0.6875,3,0.2040,0.8231,0.2758,-0.4526,3,0.0942,
17.975,-0.7383,-0.6563,0.6875,3,0.2083,0.8214,0.2872,-0.4467,3,0.0950,
17.985,-0.7383,-0.6563,0.6875,3,0.2093,0.8203,0.2934,-0.4440,3,0.0952,
17.996,-0.7383,-0.6563,0.6875,3,0.2092,0.8189,0.2999,-0.4424,3,0.0955,
18.009,-0.0352,-1.2070,0.5117,3,0.2092,0.8189,0.2999,-0.4424,3,0.0955,
18.020,-0.0352,-1.2070,0.5117,3,0.2048,0.8157,0.3156,-0.4393,3,0.0959,
18.030,-0.0352,-1.2070,0.5117,3,0.2020,0.8145,0.3217,-0.4386,3,0.0962,
18.041,-0.0352,-1.2070,0.5117,3,0.1985,0.8135,0.3264,-0.4385,3,0.0964,
18.053,-0.4609,0.9922,0.9336,3,0.1985,0.8135,0.3264,-0.4385,3,0.0964,
18.064,-0.4609,0.9922,0.9336,3,0.1869,0.8096,0.3387,-0.4415,3,0.0969,
18.074,-0.4609,0.9922,0.9336,3,0.1834,0.8081,0.3431,-0.4422,3,0.0972,
18.085,-0.4609,0.9922,0.9336,3,0.1796,0.8069,0.3464,-0.4434,3,0.0972,
18.096,-0.4609,0.9922,0.9336,3,0.1750,0.8053,0.3486,-0.4465,3,0.0974,
18.107,-0.4609,0.9922,0.9336,3,0.1710,0.8042,0.3502,-0.4487,3,0.0977,
18.118,-0.2266,-0.0586,0.0859,3,0.1710,0.8042,0.3502,-0.4487,3,0.0977,
18.129,-0.9375,-0.3633,-0.6797,3,0.1710,0.8042,0.3502,-0.4487,3,0.0977,
18.140,-0.9375,-0.3633,-0.6797,3,0.1542,0.7991,0.3550,-0.4601,3,0.0984,
18.151,-0.9375,-0.3633,-0.6797,3,0.1492,0.7969,0.3571,-0.4637,3,0.0984,
18.162,-0.3477,-0.0117,-0.4063,3,0.1492,0.7969,0.3571,-0.4637,3,0.0984,
18.173,-0.3008,-0.2266,-0.6758,3,0.1492,0.7969,0.3571,-0.4637,3,0.0984,
18.185,-0.3008,-0.2266,-0.6758,3,0.1395,0.7907,0.3698,-0.4675,3,0.0991,
18.195,-0.3008,-0.2266,-0.6758,3,0.1371,0.7899,0.3725,-0.4675,3,0.0994,
18.206,-0.3008,-0.2266,-0.6758,3,0.1339,0.7900,0.3741,-0.4669,3,0.0996,
18.219,-0.2891,0.6641,-0.1836,3,0.1339,0.7900,0.3741,-0.4669,3,0.0996,
18.229,-0.2891,0.6641,-0.1836,3,0.1259,0.7949,0.3687,-0.4651,3,0.0999,
18.240,-0.2891,0.6641,-0.1836,3,0.1229,0.7971,0.3651,-0.4651,3,0.1001,
18.250,-0.2891,0.6641,-0.1836,3,0.1193,0.7986,0.3624,-0.4655,3,0.1003,
18.263,-0.2891,0.6641,-0.1836,3,0.1152,0.7997,0.3604,-0.4661,3,0.1006,
18.274,0.0313,0.2422,-0.0078,3,0.1152,0.7997,0.3604,-0.4661,3,0.1006,
18.285,0.0313,0.2422,-0.0078,3,0.1062,0.8009,0.3593,-0.4671,3,0.1008,
18.295,0.0313,0.2422,-0.0078,3,0.1025,0.8018,0.3589,-0.4667,3,0.1011,
18.307,-0.0391,1.4570,0.7656,3,0.1025,0.8018,0.3589,-0.4667,3,0.1011,
18.317,0.0117,0.8281,0.0977,3,0.1025,0.8018,0.3589,-0.4667,3,0.1011,
18.327,-0.2539,0.1133,0.5234,3,0.1025,0.8018,0.3589,-0.4667,3,0.1011,
18.338,-0.2539,0.1133,0.5234,3,0.0871,0.7992,0.3723,-0.4638,3,0.1018,
18.350,-0.2539,0.1133,0.5234,3,0.0832,0.7994,0.3714,-0.4649,3,0.1021,
18.360,-0.2539,0.1133,0.5234,3,0.0809,0.8010,0.3670,-0.4661,3,0.1023,
18.372,-0.2539,0.1133,0.5234,3,0.0812,0.8037,0.3603,-0.4666,3,0.1023,
18.383,-0.2266,-0.1055,1.8984,3,0.0812,0.8037,0.3603,-0.4666,3,0.1023,
18.395,-0.2266,-0.1055,1.8984,3,0.0863,0.8130,0.3391,-0.4653,3,0.1030,
18.406,-0.2266,-0.1055,1.8984,3,0.0879,0.8158,0.3331,-0.4645,3,0.1033,
18.416,0.0117,-0.0273,0.2031,3,0.0879,0.8158,0.3331,-0.4645,3,0.1033,
18.427,-0.1133,-0.0117,0.4180,3,0.0879,0.8158,0.3331,-0.4645,3,0.1033,
18.439,-0.1133,-0.0117,0.4180,3,0.0779,0.8193,0.3185,-0.4703,3,0.1040,
18.449,-0.1133,-0.0117,0.4180,3,0.0730,0.8216,0.3149,-0.4696,3,0.1040,
18.459,-0.1133,-0.0117,0.4180,3,0.0687,0.8253,0.3085,-0.4680,3,0.1042,
18.470,-0.1133,-0.0117,0.4180,3,0.0663,0.8281,0.2972,-0.4707,3,0.1047,
18.483,0.5078,0.7813,0.6016,3,0.0663,0.8281,0.2972,-0.4707,3,0.1047,
18.494,0.5078,0.7813,0.6016,3,0.0555,0.8335,0.2705,-0.4785,3,0.1055,
18.504,0.5078,0.7813,0.6016,3,0.0528,0.8378,0.2604,-0.4769,3,0.1057,
18.515,0.5078,0.7813,0.6016,3,0.0521,0.8425,0.2490,-0.4749,3,0.1060,
18.527,-0.0938,1.0391,1.2422,3,0.0521,0.8425,0.2490,-0.4749,3,0.1060,
18.537,-0.0938,1.0391,1.2422,3,0.0533,0.8510,0.2209,-0.4735,3,0.1067,
18.548,-0.0938,1.0391,1.2422,3,0.0533,0.8520,0.2108,-0.4763,3,0.1069,
18.558,-0.0938,1.0391,1.2422,3,0.0486,0.8517,0.2016,-0.4811,3,0.1074,
18.570,-0.0938,1.0391,1.2422,3,0.0432,0.8512,0.1949,-0.4855,3,0.1077,
18.581,-0.0938,1.0391,1.2422,3,0.0366,0.8502,0.1915,-0.4891,3,0.1079,
18.592,0.0195,-2.8438,-0.9219,3,0.0366,0.8502,0.1915,-0.4891,3,0.1079,
18.604,0.0195,-2.8438,-0.9219,3,0.0273,0.8462,0.1859,-0.4987,3,0.1082,
18.615,0.0195,-2.8438,-0.9219,3,0.0221,0.8433,0.1823,-0.5051,3,0.1084,
18.626,0.0195,-2.8438,-0.9219,3,0.0160,0.8401,0.1791,-0.5118,3,0.1082,
18.637,0.1250,1.2422,-0.2383,3,0.0160,0.8401,0.1791,-0.5118,3,0.1082,
18.648,0.1250,1.2422,-0.2383,3,0.0049,0.8372,0.1780,-0.5171,3,0.1077,
18.659,0.1250,1.2422,-0.2383,3,0.0036,0.8399,0.1805,-0.5119,3,0.1074,
18.670,0.1250,1.2422,-0.2383,3,0.0051,0.8441,0.1835,-0.5039,3,0.1074,
18.680,-1.5859,-1.5391,-2.0156,3,0.0051,0.8441,0.1835,-0.5039,3,0.1074,
18.693,-0.4844,-1.0547,-1.2539,3,0.0051,0.8441,0.1835,-0.5039,3,0.1074,
18.703,-0.4844,-1.0547,-1.2539,3,0.0012,-0.8451,-0.1790,0.5038,3,0.1074,
18.714,-0.4844,-1.0547,-1.2539,3,0.0037,-0.8430,-0.1777,0.5078,3,0.1074,
18.725,-0.4844,-1.0547,-1.2539,3,0.0055,-0.8412,-0.1767,0.5109,3,0.1072,
18.737,1.4258,-1.1406,0.4219,3,0.0055,-0.8412,-0.1767,0.5109,3,0.1072,
18.748,1.4258,-1.1406,0.4219,3,0.0051,-0.8394,-0.1711,0.5158,3,0.1069,
18.759,1.4258,-1.1406,0.4219,3,0.0038,-0.8392,-0.1660,0.5179,3,0.1072,
18.770,1.4258,-1.1406,0.4219,3,0.0003,0.8387,0.1590,-0.5208,3,0.1072,
18.781,0.5508,0.8320,0.7891,3,0.0003,0.8387,0.1590,-0.5208,3,0.1072,
18.792,-2.3789,1.9297,-3.9258,3,0.0003,0.8387,0.1590,-0.5208,3,0.1072,
18.802,-2.3789,1.9297,-3.9258,3,0.0867,0.8163,0.1548,-0.5497,3,0.1099,
18.813,-2.3789,1.9297,-3.9258,3,0.1266,0.8040,0.1722,-0.5548,3,0.1118,
18.824,-2.3789,1.9297,-3.9258,3,0.1581,0.7928,0.1906,-0.5569,3,0.1133,
18.835,-2.3789,1.9297,-3.9258,3,0.1703,0.7860,0.2069,-0.5571,3,0.1135,
18.845,-1.2305,-2.5781,-1.3477,3,0.1703,0.7860,0.2069,-0.5571,3,0.1135,
18.857,-1.6133,-1.5117,-1.8398,3,0.1703,0.7860,0.2069,-0.5571,3,0.1135,
18.868,-1.6133,-1.5117,-1.8398,3,0.1324,0.7866,0.2227,-0.5605,3,0.1140,
18.879,-1.6133,-1.5117,-1.8398,3,0.1343,0.7866,0.2191,-0.5615,3,0.1135,
18.890,-1.6133,-1.5117,-1.8398,3,0.1428,0.7872,0.2118,-0.5613,3,0.1135,
18.903,-0.6797,-0.4375,-1.1758,3,0.1428,0.7872,0.2118,-0.5613,3,0.1135,
18.913,-0.6797,-0.4375,-1.1758,3,0.1506,0.7941,0.1874,-0.5583,3,0.1130,
18.924,-0.6797,-0.4375,-1.1758,3,0.1479,0.7964,0.1802,-0.5580,3,0.1130,
18.934,-0.6797,-0.4375,-1.1758,3,0.1442,0.7975,0.1765,-0.5586,3,0.1125,
18.946,-0.6797,-0.4375,-1.1758,3,0.1403,0.7982,0.1751,-0.5591,3,0.1123,
18.957,0.3789,-0.7148,0.6875,3,0.1403,0.7982,0.1751,-0.5591,3,0.1123,
18.968,0.3789,-0.7148,0.6875,3,0.1364,0.8005,0.1753,-0.5566,3,0.1116,
18.978,0.3789,-0.7148,0.6875,3,0.1376,0.8008,0.1740,-0.5564,3,0.1113,
18.991,0.3789,-0.7148,0.6875,3,0.1393,0.8008,0.1710,-0.5567,3,0.1111,
19.002,0.8984,-1.5156,-0.0703,3,0.1393,0.8008,0.1710,-0.5567,3,0.1111,
19.013,0.8984,-1.5156,-0.0703,3,0.1435,0.8040,0.1595,-0.5546,3,0.1104,
19.023,0.8984,-1.5156,-0.0703,3,0.1450,0.8059,0.1550,-0.5527,3,0.1101,
19.034,0.8984,-1.5156,-0.0703,3,0.1458,0.8085,0.1500,-0.5502,3,0.1099,
19.046,0.8984,-1.5156,-0.0703,3,0.1454,0.8112,0.1447,-0.5475,3,0.1096,
19.057,0.8984,-1.5156,-0.0703,3,0.1447,0.8145,0.1378,-0.5447,3,0.1089,
19.068,0.8984,-1.5156,-0.0703,3,0.1458,0.8157,0.1346,-0.5434,3,0.1086,
19.080,0.8984,-1.5156,-0.0703,3,0.1479,0.8166,0.1330,-0.5419,3,0.1084,
19.090,0.4063,-0.4453,-0.3164,3,0.1479,0.8166,0.1330,-0.5419,3,0.1084,
