t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
23.672,-0.0625,0.0000,-0.0938,3,0.8256,0.4176,0.1402,-0.3527,3,0.0413,
23.683,-0.0625,0.0000,-0.0938,3,0.8256,0.4175,0.1403,-0.3527,3,0.0413,
23.694,-0.0625,0.0000,-0.0938,3,0.8256,0.4175,0.1403,-0.3527,3,0.0413,
23.706,0.0117,0.0117,-0.0430,3,0.8256,0.4175,0.1403,-0.3527,3,0.0413,
23.716,0.0117,0.0117,-0.0430,3,0.8256,0.4175,0.1403,-0.3527,3,0.0413,
23.728,0.0117,0.0117,-0.0430,3,0.8257,0.4174,0.1404,-0.3526,3,0.0413,
23.738,0.0117,0.0117,-0.0430,3,0.8257,0.4173,0.1404,-0.3525,3,0.0413,
23.749,0.0117,0.0117,-0.0430,3,0.8258,0.4172,0.1404,-0.3525,3,0.0413,
23.760,-0.0430,-0.0156,0.0586,3,0.8258,0.4172,0.1404,-0.3525,3,0.0413,
23.772,-0.0430,-0.0156,0.0586,3,0.8260,0.4168,0.1407,-0.3524,3,0.0413,
23.782,-0.0430,-0.0156,0.0586,3,0.8262,0.4166,0.1407,-0.3524,3,0.0413,
23.793,-0.0430,-0.0156,0.0586,3,0.8263,0.4164,0.1408,-0.3523,3,0.0413,
23.804,-0.0430,-0.0156,0.0586,3,0.8264,0.4163,0.1409,-0.3522,3,0.0413,
23.817,0.0117,-0.0781,-0.0156,3,0.8264,0.4163,0.1409,-0.3522,3,0.0413,
23.827,0.0117,-0.0781,-0.0156,3,0.8264,0.4163,0.1408,-0.3520,3,0.0413,
23.838,0.0117,-0.0781,-0.0156,3,0.8264,0.4164,0.1408,-0.3519,3,0.0413,
23.848,0.0117,-0.0781,-0.0156,3,0.8265,0.4164,0.1408,-0.3518,3,0.0413,
23.860,-0.0625,-0.0391,0.0703,3,0.8265,0.4164,0.1408,-0.3518,3,0.0413,
23.871,-0.0625,-0.0391,0.0703,3,0.8265,0.4164,0.1407,-0.3516,3,0.0413,
23.882,-0.0625,-0.0391,0.0703,3,0.8265,0.4165,0.1407,-0.3515,3,0.0413,
23.892,-0.0625,-0.0391,0.0703,3,0.8265,0.4165,0.1407,-0.3514,3,0.0413,
23.904,-0.0625,-0.0391,0.0703,3,0.8265,0.4166,0.1406,-0.3513,3,0.0413,
23.915,0.0117,0.0195,0.0078,3,0.8265,0.4166,0.1406,-0.3513,3,0.0413,
23.926,0.0117,0.0195,0.0078,3,0.8266,0.4167,0.1406,-0.3512,3,0.0413,
23.937,0.0117,0.0195,0.0078,3,0.8266,0.4168,0.1406,-0.3511,3,0.0413,
23.947,0.0117,0.0195,0.0078,3,0.8265,0.4169,0.1406,-0.3511,3,0.0413,
23.958,0.0117,0.0195,0.0078,3,0.8265,0.4171,0.1406,-0.3511,3,0.0413,
23.969,-0.0508,0.0820,0.0391,3,0.8265,0.4171,0.1406,-0.3511,3,0.0413,
23.981,0.0078,0.0664,-0.0234,3,0.8265,0.4171,0.1406,-0.3511,3,0.0413,
23.992,0.0078,0.0664,-0.0234,3,0.8266,0.4166,0.1407,-0.3512,3,0.0413,
24.002,0.0078,0.0664,-0.0234,3,0.8267,0.4166,0.1407,-0.3511,3,0.0413,
24.014,0.0078,0.0664,-0.0234,3,0.8266,0.4167,0.1407,-0.3511,3,0.0413,
24.026,-0.0352,0.0039,0.0000,3,0.8266,0.4167,0.1407,-0.3511,3,0.0413,
24.037,-0.0352,0.0039,0.0000,3,0.8264,0.4171,0.1407,-0.3510,3,0.0413,
24.047,-0.0352,0.0039,0.0000,3,0.8264,0.4172,0.1406,-0.3510,3,0.0413,
24.057,-0.0352,0.0039,0.0000,3,0.8264,0.4173,0.1406,-0.3510,3,0.0413,
24.070,-0.0352,0.0039,0.0000,3,0.8264,0.4174,0.1406,-0.3509,3,0.0413,
24.081,0.0195,-0.0195,-0.0508,3,0.8264,0.4174,0.1406,-0.3509,3,0.0413,
24.092,0.0195,-0.0195,-0.0508,3,0.8264,0.4175,0.1403,-0.3507,3,0.0413,
24.103,0.0195,-0.0195,-0.0508,3,0.8265,0.4175,0.1402,-0.3506,3,0.0413,
24.115,0.0195,0.1680,-0.0586,3,0.8265,0.4175,0.1402,-0.3506,3,0.0413,
24.126,0.0195,0.1680,-0.0586,3,0.8267,0.4173,0.1402,-0.3505,3,0.0413,
24.136,0.0195,0.1680,-0.0586,3,0.8266,0.4171,0.1405,-0.3507,3,0.0413,
24.146,0.0195,0.1680,-0.0586,3,0.8266,0.4171,0.1407,-0.3506,3,0.0413,
24.158,0.0195,0.1680,-0.0586,3,0.8265,0.4174,0.1408,-0.3505,3,0.0413,
24.168,0.0195,0.1680,-0.0586,3,0.8264,0.4177,0.1409,-0.3504,3,0.0413,
24.180,-0.0430,0.0625,0.1055,3,0.8264,0.4177,0.1409,-0.3504,3,0.0413,
24.190,-0.0430,0.0625,0.1055,3,0.8263,0.4179,0.1411,-0.3502,3,0.0413,
24.202,-0.0430,0.0625,0.1055,3,0.8263,0.4181,0.1410,-0.3500,3,0.0413,
24.212,-0.0430,0.0625,0.1055,3,0.8264,0.4183,0.1409,-0.3498,3,0.0413,
24.223,-0.0430,0.0625,0.1055,3,0.8265,0.4183,0.1409,-0.3495,3,0.0413,
24.235,0.0977,-0.2266,0.0391,3,0.8265,0.4183,0.1409,-0.3495,3,0.0413,
24.245,0.0977,-0.2266,0.0391,3,0.8268,0.4177,0.1408,-0.3492,3,0.0413,
24.256,0.0977,-0.2266,0.0391,3,0.8269,0.4179,0.1407,-0.3491,3,0.0413,
24.267,0.0977,-0.2266,0.0391,3,0.8268,0.4183,0.1406,-0.3488,3,0.0413,
24.278,0.0977,-0.2266,0.0391,3,0.8267,0.4187,0.1406,-0.3485,3,0.0413,
24.290,0.0352,0.0469,-0.0313,3,0.8267,0.4187,0.1406,-0.3485,3,0.0413,
24.300,0.0352,0.0469,-0.0313,3,0.8267,0.4194,0.1404,-0.3478,3,0.0413,
24.311,0.0352,0.0469,-0.0313,3,0.8267,0.4197,0.1402,-0.3475,3,0.0413,
24.322,0.0352,0.0469,-0.0313,3,0.8267,0.4200,0.1400,-0.3471,3,0.0413,
24.333,0.0352,0.0469,-0.0313,3,0.8268,0.4201,0.1400,-0.3469,3,0.0413,
24.345,-0.1016,0.1836,0.0352,3,0.8268,0.4201,0.1400,-0.3469,3,0.0413,
24.355,-0.1016,0.1836,0.0352,3,0.8271,0.4196,0.1405,-0.3467,3,0.0413,
24.367,-0.1016,0.1836,0.0352,3,0.8272,0.4193,0.1407,-0.3466,3,0.0413,
24.378,-0.1016,0.1836,0.0352,3,0.8274,0.4189,0.1410,-0.3465,3,0.0413,
24.388,-0.0898,0.1016,0.1016,3,0.8274,0.4189,0.1410,-0.3465,3,0.0413,
24.400,-0.0156,0.0313,0.1602,3,0.8274,0.4189,0.1410,-0.3465,3,0.0413,
24.411,-0.0156,0.0313,0.1602,3,0.8285,0.4165,0.1425,-0.3462,3,0.0413,
24.422,-0.0156,0.0313,0.1602,3,0.8289,0.4156,0.1430,-0.3461,3,0.0413,
24.433,-0.0156,0.0313,0.1602,3,0.8292,0.4149,0.1434,-0.3459,3,0.0415,
24.444,0.2422,-0.2578,0.2031,3,0.8292,0.4149,0.1434,-0.3459,3,0.0415,
24.456,0.2422,-0.2578,0.2031,3,0.8298,0.4139,0.1444,-0.3455,3,0.0415,
24.466,0.2422,-0.2578,0.2031,3,0.8298,0.4137,0.1448,-0.3453,3,0.0415,
24.477,0.2422,-0.2578,0.2031,3,0.8299,0.4137,0.1450,-0.3452,3,0.0415,
24.489,0.2344,-0.1836,0.1875,3,0.8299,0.4137,0.1450,-0.3452,3,0.0415,
24.501,0.2344,-0.1836,0.1875,3,0.8301,0.4136,0.1451,-0.3447,3,0.0415,
24.511,0.2344,-0.1836,0.1875,3,0.8302,0.4133,0.1452,-0.3447,3,0.0415,
24.522,0.2344,-0.1836,0.1875,3,0.8304,0.4128,0.1453,-0.3447,3,0.0415,
24.532,0.2070,-0.1563,0.0234,3,0.8304,0.4128,0.1453,-0.3447,3,0.0415,
24.545,0.2109,-0.1875,0.0547,3,0.8304,0.4128,0.1453,-0.3447,3,0.0415,
24.555,0.2109,-0.1875,0.0547,3,0.8312,0.4115,0.1452,-0.3445,3,0.0415,
24.566,0.2109,-0.1875,0.0547,3,0.8314,0.4114,0.1451,-0.3443,3,0.0415,
24.577,0.2109,-0.1875,0.0547,3,0.8314,0.4115,0.1450,-0.3441,3,0.0415,
24.588,0.2109,-0.1875,0.0547,3,0.8314,0.4116,0.1450,-0.3439,3,0.0415,
24.599,0.0313,0.0859,-0.0391,3,0.8314,0.4116,0.1450,-0.3439,3,0.0415,
24.610,0.0313,0.0859,-0.0391,3,0.8314,0.4125,0.1451,-0.3429,3,0.0415,
24.622,0.0313,0.0859,-0.0391,3,0.8314,0.4126,0.1453,-0.3427,3,0.0415,
24.633,0.0313,0.0859,-0.0391,3,0.8315,0.4125,0.1453,-0.3425,3,0.0415,
24.644,0.0078,0.0859,-0.0547,3,0.8315,0.4125,0.1453,-0.3425,3,0.0415,
24.655,0.0078,0.0859,-0.0547,3,0.8318,0.4118,0.1455,-0.3425,3,0.0415,
24.666,0.0078,0.0859,-0.0547,3,0.8319,0.4119,0.1456,-0.3422,3,0.0415,
24.677,0.0078,0.0859,-0.0547,3,0.8320,0.4119,0.1456,-0.3420,3,0.0415,
24.687,0.0039,-0.0195,-0.1992,3,0.8320,0.4119,0.1456,-0.3420,3,0.0415,
24.699,-0.0547,-0.0547,-0.1484,3,0.8320,0.4119,0.1456,-0.3420,3,0.0415,
24.711,-0.0547,-0.0547,-0.1484,3,0.8320,0.4124,0.1460,-0.3411,3,0.0415,
24.721,-0.0547,-0.0547,-0.1484,3,0.8320,0.4125,0.1462,-0.3409,3,0.0415,
24.732,-0.0547,-0.0547,-0.1484,3,0.8320,0.4124,0.1465,-0.3408,3,0.0415,
24.743,-0.0547,-0.0547,-0.1484,3,0.8321,0.4123,0.1469,-0.3406,3,0.0415,
24.755,-0.1367,0.0547,-0.0703,3,0.8321,0.4123,0.1469,-0.3406,3,0.0415,
24.766,-0.1367,0.0547,-0.0703,3,0.8324,0.4114,0.1479,-0.3405,3,0.0415,
24.777,-0.1367,0.0547,-0.0703,3,0.8326,0.4111,0.1483,-0.3403,3,0.0415,
24.788,-0.1094,0.0039,-0.1133,3,0.8326,0.4111,0.1483,-0.3403,3,0.0415,
24.800,-0.1094,0.0039,-0.1133,3,0.8329,0.4110,0.1489,-0.3393,3,0.0415,
24.811,-0.1094,0.0039,-0.1133,3,0.8331,0.4110,0.1490,-0.3389,3,0.0415,
24.822,-0.1094,0.0039,-0.1133,3,0.8333,0.4109,0.1493,-0.3385,3,0.0415,
24.834,-0.0117,-0.0547,-0.0586,3,0.8333,0.4109,0.1493,-0.3385,3,0.0415,
24.845,-0.0117,-0.0547,-0.0586,3,0.8334,0.4106,0.1503,-0.3381,3,0.0415,
24.855,-0.0117,-0.0547,-0.0586,3,0.8334,0.4105,0.1508,-0.3380,3,0.0415,
24.865,-0.0117,-0.0547,-0.0586,3,0.8333,0.4105,0.1512,-0.3380,3,0.0415,
24.877,-0.0117,-0.0547,-0.0586,3,0.8333,0.4105,0.1516,-0.3379,3,0.0417,
24.889,0.0898,-0.0313,-0.1758,3,0.8333,0.4105,0.1516,-0.3379,3,0.0417,
24.900,0.0898,-0.0313,-0.1758,3,0.8331,0.4106,0.1525,-0.3380,3,0.0417,
24.910,0.0898,-0.0313,-0.1758,3,0.8330,0.4104,0.1529,-0.3381,3,0.0417,
24.922,0.0898,-0.0313,-0.1758,3,0.8329,0.4102,0.1533,-0.3383,3,0.0417,
24.932,0.0703,0.1133,-0.0898,3,0.8329,0.4102,0.1533,-0.3383,3,0.0417,
24.944,0.0703,0.0586,0.0117,3,0.8329,0.4102,0.1533,-0.3383,3,0.0417,
24.954,0.0703,0.0586,0.0117,3,0.8328,0.4097,0.1547,-0.3386,3,0.0417,
24.966,0.0703,0.0586,0.0117,3,0.8328,0.4094,0.1551,-0.3388,3,0.0417,
24.976,0.0703,0.0586,0.0117,3,0.8327,0.4092,0.1554,-0.3391,3,0.0417,
24.987,0.0703,0.0586,0.0117,3,0.8326,0.4091,0.1558,-0.3393,3,0.0417,
24.999,-0.0742,0.1641,-0.1211,3,0.8326,0.4091,0.1558,-0.3393,3,0.0417,
25.010,-0.0742,0.1641,-0.1211,3,0.8325,0.4092,0.1564,-0.3392,3,0.0417,
25.021,-0.0742,0.1641,-0.1211,3,0.8324,0.4093,0.1568,-0.3391,3,0.0417,
25.032,-0.0742,0.1641,-0.1211,3,0.8323,0.4096,0.1570,-0.3387,3,0.0417,
25.042,-0.0313,0.1172,0.0820,3,0.8323,0.4096,0.1570,-0.3387,3,0.0417,
25.054,-0.0313,0.1172,0.0820,3,0.8322,0.4104,0.1576,-0.3378,3,0.0415,
25.064,-0.0313,0.1172,0.0820,3,0.8322,0.4105,0.1579,-0.3376,3,0.0415,
25.075,-0.0313,0.1172,0.0820,3,0.8322,0.4107,0.1581,-0.3375,3,0.0415,
25.085,-0.0313,0.1172,0.0820,3,0.8321,0.4110,0.1583,-0.3372,3,0.0415,
25.097,-0.0313,0.1172,0.0820,3,0.8320,0.4112,0.1584,-0.3370,3,0.0415,
25.108,0.2109,-0.1680,-0.0195,3,0.8320,0.4112,0.1584,-0.3370,3,0.0415,
25.119,0.2109,-0.1680,-0.0195,3,0.8315,0.4125,0.1587,-0.3364,3,0.0415,
25.131,0.2109,-0.1680,-0.0195,3,0.8314,0.4131,0.1588,-0.3362,3,0.0415,
25.141,0.2109,-0.1680,-0.0195,3,0.8312,0.4135,0.1588,-0.3361,3,0.0415,
25.153,0.2109,-0.1680,-0.0195,3,0.8311,0.4135,0.1590,-0.3362,3,0.0415,
25.164,0.2617,-0.0313,-0.0352,3,0.8311,0.4135,0.1590,-0.3362,3,0.0415,
25.176,0.2617,-0.0313,-0.0352,3,0.8312,0.4125,0.1595,-0.3369,3,0.0415,
25.186,0.2617,-0.0313,-0.0352,3,0.8311,0.4125,0.1597,-0.3370,3,0.0415,
25.197,0.1602,0.0781,-0.0156,3,0.8311,0.4125,0.1597,-0.3370,3,0.0415,
25.208,-0.0273,0.1328,0.1406,3,0.8311,0.4125,0.1597,-0.3370,3,0.0415,
25.220,-0.0273,0.1328,0.1406,3,0.8306,0.4127,0.1603,-0.3380,3,0.0415,
25.230,-0.0273,0.1328,0.1406,3,0.8304,0.4127,0.1605,-0.3382,3,0.0415,
25.242,-0.0273,0.1328,0.1406,3,0.8303,0.4128,0.1606,-0.3383,3,0.0415,
25.253,-0.2578,0.3594,0.1289,3,0.8303,0.4128,0.1606,-0.3383,3,0.0415,
25.265,-0.2578,0.3594,0.1289,3,0.8303,0.4128,0.1608,-0.3381,3,0.0415,
25.276,-0.2578,0.3594,0.1289,3,0.8304,0.4127,0.1609,-0.3380,3,0.0415,
25.287,-0.0469,0.0430,0.0977,3,0.8304,0.4127,0.1609,-0.3380,3,0.0415,
25.298,-0.0313,0.0586,0.1484,3,0.8304,0.4127,0.1609,-0.3380,3,0.0415,
25.310,-0.0313,0.0586,0.1484,3,0.8304,0.4130,0.1613,-0.3373,3,0.0415,
25.320,-0.0313,0.0586,0.1484,3,0.8305,0.4131,0.1613,-0.3371,3,0.0415,
25.331,-0.0313,0.0586,0.1484,3,0.8306,0.4131,0.1612,-0.3368,3,0.0415,
25.342,0.0000,0.1328,-0.1875,3,0.8306,0.4131,0.1612,-0.3368,3,0.0415,
25.354,0.0820,-0.0195,-0.1641,3,0.8306,0.4131,0.1612,-0.3368,3,0.0415,
25.365,0.0820,-0.0195,-0.1641,3,0.8314,0.4126,0.1611,-0.3356,3,0.0413,
25.375,0.0820,-0.0195,-0.1641,3,0.8316,0.4125,0.1611,-0.3352,3,0.0415,
25.387,0.0820,-0.0195,-0.1641,3,0.8318,0.4124,0.1611,-0.3347,3,0.0415,
25.399,0.1328,-0.0352,-0.1680,3,0.8318,0.4124,0.1611,-0.3347,3,0.0415,
25.409,0.1328,-0.0352,-0.1680,3,0.8322,0.4128,0.1609,-0.3334,3,0.0415,
25.420,0.1328,-0.0352,-0.1680,3,0.8323,0.4127,0.1610,-0.3331,3,0.0413,
25.432,-0.0156,0.2695,-0.2695,3,0.8323,0.4127,0.1610,-0.3331,3,0.0413,
25.443,-0.0820,0.2305,-0.2227,3,0.8323,0.4127,0.1610,-0.3331,3,0.0413,
25.454,-0.0820,0.2305,-0.2227,3,0.8333,0.4122,0.1609,-0.3315,3,0.0415,
25.465,-0.0820,0.2305,-0.2227,3,0.8334,0.4122,0.1609,-0.3311,3,0.0415,
25.476,-0.0820,0.2305,-0.2227,3,0.8336,0.4124,0.1608,-0.3306,3,0.0415,
25.487,-0.0820,0.2305,-0.2227,3,0.8336,0.4125,0.1607,-0.3302,3,0.0415,
25.497,0.1602,0.1133,-0.3438,3,0.8336,0.4125,0.1607,-0.3302,3,0.0415,
25.508,0.1602,0.1133,-0.3438,3,0.8336,0.4133,0.1605,-0.3293,3,0.0413,
25.520,0.1602,0.1133,-0.3438,3,0.8336,0.4138,0.1603,-0.3290,3,0.0413,
25.531,0.1602,0.1133,-0.3438,3,0.8335,0.4142,0.1603,-0.3287,3,0.0413,
25.541,0.0664,0.2695,-0.3945,3,0.8335,0.4142,0.1603,-0.3287,3,0.0413,
25.552,0.0508,0.3477,-0.3477,3,0.8335,0.4142,0.1603,-0.3287,3,0.0413,
25.564,0.0508,0.3477,-0.3477,3,0.8336,0.4146,0.1605,-0.3278,3,0.0413,
25.574,0.0508,0.3477,-0.3477,3,0.8337,0.4144,0.1608,-0.3276,3,0.0413,
25.585,0.0508,0.3477,-0.3477,3,0.8338,0.4142,0.1611,-0.3274,3,0.0415,
25.596,0.0508,0.3477,-0.3477,3,0.8339,0.4142,0.1613,-0.3273,3,0.0415,
25.608,0.2188,0.0781,0.0156,3,0.8339,0.4142,0.1613,-0.3273,3,0.0415,
25.619,0.2188,0.0781,0.0156,3,0.8338,0.4141,0.1617,-0.3272,3,0.0415,
25.629,0.2188,0.0781,0.0156,3,0.8337,0.4142,0.1619,-0.3272,3,0.0415,
25.639,0.2188,0.0781,0.0156,3,0.8336,0.4143,0.1620,-0.3273,3,0.0415,
25.652,0.2188,0.0781,0.0156,3,0.8335,0.4144,0.1622,-0.3276,3,0.0415,
25.663,0.0859,0.3828,-0.2305,3,0.8335,0.4144,0.1622,-0.3276,3,0.0415,
25.674,0.0859,0.3828,-0.2305,3,0.8331,0.4144,0.1627,-0.3280,3,0.0415,
25.686,0.0859,0.3828,-0.2305,3,0.8331,0.4142,0.1630,-0.3282,3,0.0415,
25.696,0.1250,0.2500,-0.1914,3,0.8331,0.4142,0.1630,-0.3282,3,0.0415,
25.708,0.1758,0.2266,-0.1992,3,0.8331,0.4142,0.1630,-0.3282,3,0.0415,
25.718,0.1758,0.2266,-0.1992,3,0.8329,0.4135,0.1639,-0.3292,3,0.0415,
25.730,0.1758,0.2266,-0.1992,3,0.8328,0.4135,0.1641,-0.3295,3,0.0415,
25.741,0.1758,0.2266,-0.1992,3,0.8326,0.4135,0.1642,-0.3298,3,0.0415,
25.751,0.3281,0.3672,-0.3906,3,0.8326,0.4135,0.1642,-0.3298,3,0.0415,
25.763,0.3242,0.4023,-0.4180,3,0.8326,0.4135,0.1642,-0.3298,3,0.0415,
25.774,0.3242,0.4023,-0.4180,3,0.8325,0.4132,0.1644,-0.3304,3,0.0413,
25.785,0.3242,0.4023,-0.4180,3,0.8326,0.4130,0.1644,-0.3305,3,0.0415,
25.796,0.3242,0.4023,-0.4180,3,0.8326,0.4127,0.1645,-0.3306,3,0.0413,
25.807,0.4141,0.3477,-0.4297,3,0.8326,0.4127,0.1645,-0.3306,3,0.0413,
25.819,0.4492,0.3555,-0.3516,3,0.8326,0.4127,0.1645,-0.3306,3,0.0413,
25.829,0.4492,0.3555,-0.3516,3,0.8326,0.4128,0.1647,-0.3306,3,0.0413,
25.841,0.4492,0.3555,-0.3516,3,0.8325,0.4127,0.1649,-0.3307,3,0.0413,
25.851,0.5117,0.4063,-0.2773,3,0.8325,0.4127,0.1649,-0.3307,3,0.0413,
25.863,0.5117,0.4063,-0.2773,3,0.8325,0.4121,0.1654,-0.3314,3,0.0413,
25.874,0.5117,0.4063,-0.2773,3,0.8323,0.4120,0.1655,-0.3317,3,0.0413,
25.884,0.5117,0.4063,-0.2773,3,0.8322,0.4122,0.1655,-0.3320,3,0.0413,
25.895,0.5117,0.4063,-0.2773,3,0.8320,0.4122,0.1655,-0.3323,3,0.0413,
25.907,0.4063,0.7344,-0.1797,3,0.8320,0.4122,0.1655,-0.3323,3,0.0413,
25.918,0.4063,0.7344,-0.1797,3,0.8318,0.4119,0.1655,-0.3331,3,0.0413,
25.929,0.4063,0.7344,-0.1797,3,0.8318,0.4117,0.1655,-0.3334,3,0.0413,
25.940,0.4063,0.7344,-0.1797,3,0.8318,0.4115,0.1655,-0.3337,3,0.0413,
25.951,0.2617,0.7891,0.0234,3,0.8318,0.4115,0.1655,-0.3337,3,0.0413,
25.962,0.2813,0.7734,0.0430,3,0.8318,0.4115,0.1655,-0.3337,3,0.0413,
25.973,0.2813,0.7734,0.0430,3,0.8316,0.4117,0.1645,-0.3345,3,0.0413,
25.984,0.2813,0.7734,0.0430,3,0.8315,0.4119,0.1641,-0.3347,3,0.0413,
25.994,0.2813,0.7734,0.0430,3,0.8314,0.4120,0.1638,-0.3350,3,0.0413,
26.004,0.2813,0.7734,0.0430,3,0.8312,0.4123,0.1635,-0.3352,3,0.0413,
26.015,0.2813,0.7734,0.0430,3,0.8311,0.4125,0.1631,-0.3355,3,0.0413,
26.027,0.3008,0.6055,-0.0898,3,0.8311,0.4125,0.1631,-0.3355,3,0.0413,
26.038,0.3008,0.6055,-0.0898,3,0.8307,0.4128,0.1623,-0.3364,3,0.0415,
26.049,0.3008,0.6055,-0.0898,3,0.8304,0.4132,0.1619,-0.3367,3,0.0415,
26.059,0.3008,0.6055,-0.0898,3,0.8302,0.4136,0.1614,-0.3371,3,0.0417,
26.071,0.3008,0.6055,-0.0898,3,0.8298,0.4142,0.1609,-0.3376,3,0.0417,
26.082,0.4492,0.5117,-0.1875,3,0.8298,0.4142,0.1609,-0.3376,3,0.0417,
26.093,0.4492,0.5117,-0.1875,3,0.8289,0.4150,0.1595,-0.3396,3,0.0420,
26.104,0.4492,0.5117,-0.1875,3,0.8285,0.4152,0.1591,-0.3405,3,0.0420,
26.116,0.4492,0.5117,-0.1875,3,0.8282,0.4154,0.1586,-0.3412,3,0.0420,
26.127,0.5898,0.2734,-0.3398,3,0.8282,0.4154,0.1586,-0.3412,3,0.0420,
26.137,0.4688,0.2852,-0.2617,3,0.8282,0.4154,0.1586,-0.3412,3,0.0420,
26.148,0.4688,0.2852,-0.2617,3,0.8259,0.4181,0.1567,-0.3442,3,0.0420,
26.159,0.4688,0.2852,-0.2617,3,0.8252,0.4189,0.1563,-0.3452,3,0.0420,
26.170,0.4688,0.2852,-0.2617,3,0.8245,0.4197,0.1558,-0.3461,3,0.0422,
26.182,-0.0234,0.6133,-0.3164,3,0.8245,0.4197,0.1558,-0.3461,3,0.0422,
26.193,-0.0234,0.6133,-0.3164,3,0.8229,0.4213,0.1548,-0.3484,3,0.0422,
26.204,-0.0234,0.6133,-0.3164,3,0.8223,0.4219,0.1544,-0.3493,3,0.0420,
26.215,-0.0234,0.6133,-0.3164,3,0.8217,0.4225,0.1539,-0.3500,3,0.0422,
26.226,-0.0234,0.6133,-0.3164,3,0.8212,0.4233,0.1534,-0.3507,3,0.0422,
26.238,-0.2500,0.4727,-0.1758,3,0.8212,0.4233,0.1534,-0.3507,3,0.0422,
26.250,-0.2500,0.4727,-0.1758,3,0.8198,0.4252,0.1522,-0.3522,3,0.0422,
26.260,-0.0352,0.0742,-0.1875,3,0.8198,0.4252,0.1522,-0.3522,3,0.0422,
26.271,0.0430,-0.1445,-0.2148,3,0.8198,0.4252,0.1522,-0.3522,3,0.0422,
26.283,0.0430,-0.1445,-0.2148,3,0.8181,0.4267,0.1518,-0.3544,3,0.0420,
26.294,0.0430,-0.1445,-0.2148,3,0.8176,0.4270,0.1518,-0.3552,3,0.0420,
26.304,0.0430,-0.1445,-0.2148,3,0.8170,0.4274,0.1519,-0.3560,3,0.0420,
26.315,0.0430,-0.1445,-0.2148,3,0.8163,0.4280,0.1517,-0.3568,3,0.0420,
26.328,-0.2852,0.0664,0.3125,3,0.8163,0.4280,0.1517,-0.3568,3,0.0420,
26.339,-0.2852,0.0664,0.3125,3,0.8145,0.4298,0.1511,-0.3593,3,0.0420,
26.349,-0.2852,0.0664,0.3125,3,0.8138,0.4304,0.1507,-0.3602,3,0.0420,
26.360,-0.1250,-0.1016,-0.0156,3,0.8138,0.4304,0.1507,-0.3602,3,0.0420,
26.372,-0.0625,-0.1719,-0.0820,3,0.8138,0.4304,0.1507,-0.3602,3,0.0420,
26.383,-0.0625,-0.1719,-0.0820,3,0.8117,0.4320,0.1494,-0.3635,3,0.0420,
26.393,-0.0625,-0.1719,-0.0820,3,0.8111,0.4325,0.1490,-0.3644,3,0.0420,
26.404,-0.0625,-0.1719,-0.0820,3,0.8104,0.4332,0.1486,-0.3654,3,0.0420,
26.416,-0.0625,-0.1719,-0.0820,3,0.8096,0.4340,0.1481,-0.3664,3,0.0420,
26.428,0.0234,-0.5195,0.1328,3,0.8096,0.4340,0.1481,-0.3664,3,0.0420,
26.438,0.0234,-0.5195,0.1328,3,0.8076,0.4354,0.1469,-0.3696,3,0.0420,
26.449,0.0234,-0.5195,0.1328,3,0.8069,0.4356,0.1465,-0.3711,3,0.0420,
26.460,0.0234,-0.5195,0.1328,3,0.8063,0.4355,0.1461,-0.3726,3,0.0420,
26.471,-0.4063,0.0664,-0.2422,3,0.8063,0.4355,0.1461,-0.3726,3,0.0420,
26.482,-0.4063,0.0664,-0.2422,3,0.8051,0.4359,0.1450,-0.3752,3,0.0420,
26.492,-0.4063,0.0664,-0.2422,3,0.8046,0.4363,0.1446,-0.3759,3,0.0420,
26.504,-0.4063,0.0664,-0.2422,3,0.8042,0.4367,0.1440,-0.3765,3,0.0420,
26.515,-0.4063,0.0664,-0.2422,3,0.8039,0.4368,0.1437,-0.3771,3,0.0420,
26.526,-0.0977,-0.1992,-0.0703,3,0.8039,0.4368,0.1437,-0.3771,3,0.0420,
26.537,0.0781,-0.4609,-0.0469,3,0.8039,0.4368,0.1437,-0.3771,3,0.0420,
26.548,0.0781,-0.4609,-0.0469,3,0.8031,0.4367,0.1430,-0.3793,3,0.0420,
26.559,0.0781,-0.4609,-0.0469,3,0.8028,0.4369,0.1427,-0.3799,3,0.0417,
26.570,-0.0430,-0.1953,0.3867,3,0.8028,0.4369,0.1427,-0.3799,3,0.0417,
26.583,0.0156,-0.2930,0.3438,3,0.8028,0.4369,0.1427,-0.3799,3,0.0417,
26.593,0.0156,-0.2930,0.3438,3,0.8024,0.4363,0.1414,-0.3818,3,0.0417,
26.604,0.0156,-0.2930,0.3438,3,0.8024,0.4363,0.1406,-0.3822,3,0.0417,
26.614,0.0195,-0.2031,0.2656,3,0.8024,0.4363,0.1406,-0.3822,3,0.0417,
26.626,0.0273,-0.2813,0.2148,3,0.8024,0.4363,0.1406,-0.3822,3,0.0417,
26.638,0.0391,-0.3320,0.3359,3,0.8024,0.4363,0.1406,-0.3822,3,0.0417,
26.648,0.0391,-0.3320,0.3359,3,0.8027,0.4351,0.1375,-0.3839,3,0.0417,
26.659,0.0391,-0.3320,0.3359,3,0.8029,0.4343,0.1371,-0.3846,3,0.0417,
