t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
16.229,-0.1133,0.6797,0.4883,3,0.1445,-0.6818,0.6281,0.3461,2,0.1846,
16.240,-0.1133,0.6797,0.4883,3,0.1453,-0.6796,0.6317,0.3436,2,0.1846,
16.251,0.2695,0.1055,0.2070,3,0.1453,-0.6796,0.6317,0.3436,2,0.1846,
16.263,0.1445,0.0313,0.0820,3,0.1453,-0.6796,0.6317,0.3436,2,0.1846,
16.273,0.1445,0.0313,0.0820,3,0.1494,-0.6685,0.6448,0.3391,2,0.1851,
16.285,0.1445,0.0313,0.0820,3,0.1511,-0.6645,0.6492,0.3379,2,0.1851,
16.295,0.3711,0.1055,0.3164,3,0.1511,-0.6645,0.6492,0.3379,2,0.1851,
16.307,0.3711,0.1055,0.3164,3,0.1559,-0.6536,0.6606,0.3348,2,0.1853,
16.318,0.3711,0.1055,0.3164,3,0.1582,-0.6492,0.6651,0.3334,2,0.1853,
16.328,0.3711,0.1055,0.3164,3,0.1605,-0.6447,0.6696,0.3319,2,0.1855,
16.339,0.3711,0.1055,0.3164,3,0.1626,-0.6407,0.6738,0.3301,2,0.1855,
16.352,-0.2227,0.0469,-0.1211,3,0.1626,-0.6407,0.6738,0.3301,2,0.1855,
16.363,-0.2227,0.0469,-0.1211,3,0.1676,-0.6307,0.6843,0.3253,2,0.1858,
16.373,-0.2227,0.0469,-0.1211,3,0.1696,-0.6267,0.6885,0.3233,2,0.1860,
16.384,-0.2227,0.0469,-0.1211,3,0.1717,-0.6226,0.6923,0.3218,2,0.1860,
16.395,-0.2227,0.0469,-0.1211,3,0.1741,-0.6179,0.6966,0.3205,2,0.1860,
16.407,0.0664,0.1914,-0.0234,3,0.1741,-0.6179,0.6966,0.3205,2,0.1860,
16.417,0.0664,0.1914,-0.0234,3,0.1798,-0.6060,0.7062,0.3190,2,0.1865,
16.429,0.0664,0.1914,-0.0234,3,0.1821,-0.6009,0.7101,0.3185,2,0.1865,
16.440,0.0664,0.1914,-0.0234,3,0.1844,-0.5955,0.7142,0.3183,2,0.1865,
16.450,-0.1328,0.0156,-0.4336,3,0.1844,-0.5955,0.7142,0.3183,2,0.1865,
16.461,0.0117,0.0117,-0.5273,3,0.1844,-0.5955,0.7142,0.3183,2,0.1865,
16.473,0.0117,0.0117,-0.5273,3,0.1925,-0.5761,0.7291,0.3154,2,0.1870,
16.484,0.0117,0.0117,-0.5273,3,0.1947,-0.5708,0.7333,0.3140,2,0.1870,
16.495,0.0117,0.0117,-0.5273,3,0.1970,-0.5652,0.7377,0.3122,2,0.1873,
16.505,-0.3203,-0.5234,-0.1992,3,0.1970,-0.5652,0.7377,0.3122,2,0.1873,
16.516,-0.3203,-0.5234,-0.1992,3,0.2022,-0.5520,0.7485,0.3068,2,0.1875,
16.527,-0.3203,-0.5234,-0.1992,3,0.2031,-0.5496,0.7505,0.3057,2,0.1875,
16.538,-0.3203,-0.5234,-0.1992,3,0.2065,-0.5413,0.7571,0.3020,2,0.1877,
16.549,-0.3203,-0.5234,-0.1992,3,0.2092,-0.5353,0.7614,0.2999,2,0.1880,
16.561,-0.3477,-0.4609,0.0039,3,0.2092,-0.5353,0.7614,0.2999,2,0.1880,
16.572,-0.3477,-0.4609,0.0039,3,0.2166,-0.5199,0.7715,0.2961,2,0.1882,
16.582,-0.3477,-0.4609,0.0039,3,0.2190,-0.5142,0.7751,0.2947,2,0.1882,
16.593,-0.3477,-0.4609,0.0039,3,0.2216,-0.5082,0.7788,0.2933,2,0.1885,
16.604,-0.3477,-0.4609,0.0039,3,0.2238,-0.5027,0.7822,0.2921,2,0.1885,
16.615,-0.3477,-0.4609,0.0039,3,0.2261,-0.4968,0.7858,0.2908,2,0.1885,
16.625,-0.3477,-0.4609,0.0039,3,0.2297,-0.4878,0.7911,0.2890,2,0.1887,
16.635,-0.3477,-0.4609,0.0039,3,0.2322,-0.4818,0.7945,0.2877,2,0.1887,
16.648,-0.3477,-0.4609,0.0039,3,0.2336,-0.4786,0.7963,0.2870,2,0.1890,
16.658,-0.3477,-0.4609,0.0039,3,0.2375,-0.4691,0.8016,0.2845,2,0.1892,
16.669,-0.3477,-0.4609,0.0039,3,0.2399,-0.4628,0.8052,0.2827,2,0.1892,
16.680,-1.4180,0.1016,0.5391,3,0.2399,-0.4628,0.8052,0.2827,2,0.1892,
16.692,-1.4180,0.1016,0.5391,3,0.2457,-0.4465,0.8143,0.2778,2,0.1895,
16.702,-1.4180,0.1016,0.5391,3,0.2476,-0.4402,0.8177,0.2761,2,0.1897,
16.713,-1.4180,0.1016,0.5391,3,0.2496,-0.4337,0.8212,0.2743,2,0.1897,
16.723,-1.4180,0.1016,0.5391,3,0.2516,-0.4272,0.8245,0.2726,2,0.1899,
16.735,-1.2773,-0.2500,0.5586,3,0.2516,-0.4272,0.8245,0.2726,2,0.1899,
16.746,-1.2773,-0.2500,0.5586,3,0.2564,-0.4108,0.8330,0.2676,2,0.1902,
16.757,-1.2773,-0.2500,0.5586,3,0.2582,-0.4047,0.8362,0.2653,2,0.1902,
16.768,-1.2773,-0.2500,0.5586,3,0.2602,-0.3979,0.8396,0.2628,2,0.1904,
16.779,-1.2773,-0.2500,0.5586,3,0.2622,-0.3914,0.8428,0.2604,2,0.1904,
16.790,-0.2578,-0.2109,1.5547,3,0.2622,-0.3914,0.8428,0.2604,2,0.1904,
16.801,-0.2578,-0.2109,1.5547,3,0.2672,-0.3748,0.8503,0.2549,2,0.1907,
16.812,-0.2578,-0.2109,1.5547,3,0.2689,-0.3687,0.8531,0.2530,2,0.1909,
16.823,-0.2578,-0.2109,1.5547,3,0.2704,-0.3627,0.8558,0.2510,2,0.1909,
16.833,-0.2578,-0.2109,1.5547,3,0.2719,-0.3568,0.8584,0.2487,2,0.1912,
16.845,-0.2578,-0.2109,1.5547,3,0.2736,-0.3508,0.8611,0.2463,2,0.1912,
16.857,-0.3867,-0.5703,0.4180,3,0.2736,-0.3508,0.8611,0.2463,2,0.1912,
16.868,-0.3867,-0.5703,0.4180,3,0.2789,-0.3358,0.8669,0.2405,2,0.1914,
16.879,-0.3867,-0.5703,0.4180,3,0.2816,-0.3294,0.8691,0.2385,2,0.1914,
16.890,-0.1367,-0.0469,1.3789,3,0.2816,-0.3294,0.8691,0.2385,2,0.1914,
16.902,-0.2969,0.0273,1.5156,3,0.2816,-0.3294,0.8691,0.2385,2,0.1914,
16.914,-0.2969,0.0273,1.5156,3,0.2891,-0.3074,0.8761,0.2334,2,0.1919,
16.925,-0.3086,0.2500,1.4727,3,0.2891,-0.3074,0.8761,0.2334,2,0.1919,
16.935,-0.3086,0.2500,1.4727,3,0.2924,-0.2925,0.8806,0.2314,2,0.1921,
16.947,-0.3086,0.2500,1.4727,3,0.2932,-0.2867,0.8825,0.2303,2,0.1921,
16.957,-0.3086,0.2500,1.4727,3,0.2942,-0.2808,0.8844,0.2289,2,0.1924,
16.968,-0.3086,0.2500,1.4727,3,0.2956,-0.2746,0.8863,0.2274,2,0.1924,
16.978,-1.1289,0.2031,1.0625,3,0.2956,-0.2746,0.8863,0.2274,2,0.1924,
16.989,-1.0508,0.3867,0.9336,3,0.2956,-0.2746,0.8863,0.2274,2,0.1924,
17.001,-1.2266,0.2500,0.8945,3,0.2956,-0.2746,0.8863,0.2274,2,0.1924,
17.011,-1.2266,0.2500,0.8945,3,0.3013,-0.2501,0.8936,0.2194,2,0.1929,
17.022,-1.2266,0.2500,0.8945,3,0.3028,-0.2457,0.8948,0.2177,2,0.1931,
17.033,-1.2266,0.2500,0.8945,3,0.3047,-0.2410,0.8958,0.2160,2,0.1931,
17.044,-1.2266,0.2500,0.8945,3,0.3068,-0.2359,0.8967,0.2147,2,0.1931,
17.055,-0.3281,-0.1406,0.9414,3,0.3068,-0.2359,0.8967,0.2147,2,0.1931,
17.065,-0.3281,-0.1406,0.9414,3,0.3116,-0.2239,0.8987,0.2121,2,0.1934,
17.077,-0.3281,-0.1406,0.9414,3,0.3140,-0.2191,0.8994,0.2111,2,0.1936,
17.087,-0.3281,-0.1406,0.9414,3,0.3165,-0.2143,0.8999,0.2101,2,0.1936,
17.098,-0.3281,-0.1406,0.9414,3,0.3186,-0.2100,0.9004,0.2090,2,0.1936,
17.110,-0.1367,-0.2344,0.4414,3,0.3186,-0.2100,0.9004,0.2090,2,0.1936,
17.121,0.1758,-0.1953,0.4180,3,0.3186,-0.2100,0.9004,0.2090,2,0.1936,
17.132,0.1758,-0.1953,0.4180,3,0.3251,-0.1976,0.9016,0.2061,2,0.1941,
17.143,0.1758,-0.1953,0.4180,3,0.3271,-0.1943,0.9016,0.2059,2,0.1941,
17.156,-0.1875,-0.2383,0.2695,3,0.3271,-0.1943,0.9016,0.2059,2,0.1941,
17.166,-0.1875,-0.2383,0.2695,3,0.3315,-0.1868,0.9010,0.2083,2,0.1943,
17.176,-0.1875,-0.2383,0.2695,3,0.3334,-0.1838,0.9006,0.2096,2,0.1943,
17.187,-0.1875,-0.2383,0.2695,3,0.3349,-0.1811,0.9004,0.2106,2,0.1943,
17.198,-0.1875,-0.2383,0.2695,3,0.3358,-0.1786,0.9005,0.2111,2,0.1946,
17.210,-0.6602,-0.2969,-0.3555,3,0.3358,-0.1786,0.9005,0.2111,2,0.1946,
17.221,-0.6602,-0.2969,-0.3555,3,0.3372,-0.1730,0.9012,0.2101,2,0.1948,
17.231,-0.6602,-0.2969,-0.3555,3,0.3377,-0.1714,0.9016,0.2090,2,0.1948,
17.243,-0.6602,-0.2969,-0.3555,3,0.3382,-0.1696,0.9021,0.2076,2,0.1951,
17.254,0.0000,-0.0195,-0.0234,3,0.3382,-0.1696,0.9021,0.2076,2,0.1951,
17.265,0.3086,-0.1016,0.0234,3,0.3382,-0.1696,0.9021,0.2076,2,0.1951,
17.276,0.3086,-0.1016,0.0234,3,0.3379,-0.1656,0.9043,0.2017,2,0.1953,
17.287,0.3086,-0.1016,0.0234,3,0.3378,-0.1649,0.9047,0.2005,2,0.1953,
17.298,0.3086,-0.1016,0.0234,3,0.3378,-0.1643,0.9050,0.1995,2,0.1953,
17.309,0.4922,-0.1289,0.2266,3,0.3378,-0.1643,0.9050,0.1995,2,0.1953,
17.320,0.4180,-0.0938,0.2539,3,0.3378,-0.1643,0.9050,0.1995,2,0.1953,
17.332,0.4180,-0.0938,0.2539,3,0.3407,-0.1625,0.9045,0.1983,2,0.1956,
17.342,0.4180,-0.0938,0.2539,3,0.3417,-0.1622,0.9042,0.1984,2,0.1958,
17.353,0.4180,-0.0938,0.2539,3,0.3427,-0.1618,0.9038,0.1987,2,0.1958,
17.366,-0.0117,0.2539,0.0625,3,0.3427,-0.1618,0.9038,0.1987,2,0.1958,
17.376,-0.0117,0.2539,0.0625,3,0.3436,-0.1611,0.9037,0.1984,2,0.1960,
17.387,-0.0117,0.2539,0.0625,3,0.3435,-0.1608,0.9039,0.1977,2,0.1960,
17.398,-0.0117,0.2539,0.0625,3,0.3436,-0.1604,0.9041,0.1970,2,0.1960,
17.409,-0.2461,0.1680,-0.2773,3,0.3436,-0.1604,0.9041,0.1970,2,0.1960,
17.420,-0.0781,0.1484,-0.2852,3,0.3436,-0.1604,0.9041,0.1970,2,0.1960,
17.431,-0.0781,0.1484,-0.2852,3,0.3434,-0.1596,0.9052,0.1932,2,0.1963,
17.442,-0.0781,0.1484,-0.2852,3,0.3434,-0.1594,0.9055,0.1918,2,0.1965,
17.453,-0.0781,0.1484,-0.2852,3,0.3436,-0.1592,0.9058,0.1902,2,0.1965,
17.465,0.3555,0.0273,-0.2461,3,0.3436,-0.1592,0.9058,0.1902,2,0.1965,
17.476,0.3555,0.0273,-0.2461,3,0.3438,-0.1587,0.9066,0.1866,2,0.1968,
17.486,0.3555,0.0273,-0.2461,3,0.3440,-0.1581,0.9067,0.1856,2,0.1968,
17.498,0.3555,0.0273,-0.2461,3,0.3442,-0.1575,0.9070,0.1848,2,0.1968,
17.509,0.3555,0.0273,-0.2461,3,0.3443,-0.1566,0.9072,0.1843,2,0.1968,
17.519,0.2305,0.4922,-0.2500,3,0.3443,-0.1566,0.9072,0.1843,2,0.1968,
17.530,0.2305,0.4922,-0.2500,3,0.3432,-0.1548,0.9081,0.1835,2,0.1970,
17.542,0.2305,0.4922,-0.2500,3,0.3419,-0.1544,0.9088,0.1830,2,0.1973,
17.553,0.2305,0.4922,-0.2500,3,0.3406,-0.1540,0.9093,0.1828,2,0.1973,
17.564,-0.0039,0.9766,-0.2109,3,0.3406,-0.1540,0.9093,0.1828,2,0.1973,
17.575,-0.0039,0.9766,-0.2109,3,0.3377,-0.1536,0.9106,0.1821,2,0.1975,
17.587,-0.0039,0.9766,-0.2109,3,0.3367,-0.1541,0.9109,0.1823,2,0.1975,
17.597,-0.0039,0.9766,-0.2109,3,0.3361,-0.1539,0.9111,0.1824,2,0.1975,
17.608,-0.0039,0.9766,-0.2109,3,0.3354,-0.1539,0.9113,0.1828,2,0.1975,
17.619,-0.8516,0.6914,-0.0664,3,0.3354,-0.1539,0.9113,0.1828,2,0.1975,
17.630,-0.8516,0.6914,-0.0664,3,0.3334,-0.1538,0.9118,0.1838,2,0.1978,
17.641,-0.8516,0.6914,-0.0664,3,0.3324,-0.1537,0.9121,0.1843,2,0.1978,
17.652,-0.8516,0.6914,-0.0664,3,0.3314,-0.1535,0.9124,0.1846,2,0.1980,
17.662,0.2695,0.2695,-0.6484,3,0.3314,-0.1535,0.9124,0.1846,2,0.1980,
17.675,0.5313,0.3320,-0.6055,3,0.3314,-0.1535,0.9124,0.1846,2,0.1980,
17.685,0.5313,0.3320,-0.6055,3,0.3284,-0.1514,0.9142,0.1829,2,0.1982,
17.696,0.5313,0.3320,-0.6055,3,0.3282,-0.1506,0.9146,0.1822,2,0.1982,
17.707,0.5313,0.3320,-0.6055,3,0.3281,-0.1497,0.9149,0.1814,2,0.1982,
17.718,0.5313,0.3320,-0.6055,3,0.3284,-0.1488,0.9150,0.1808,2,0.1985,
17.729,-0.1641,0.2109,0.9766,3,0.3284,-0.1488,0.9150,0.1808,2,0.1985,
17.740,-0.3047,0.1914,0.9531,3,0.3284,-0.1488,0.9150,0.1808,2,0.1985,
17.752,-0.3047,0.1914,0.9531,3,0.3284,-0.1453,0.9157,0.1805,2,0.1987,
17.763,-0.3047,0.1914,0.9531,3,0.3282,-0.1443,0.9158,0.1810,2,0.1987,
17.774,-0.7539,-0.2617,0.1484,3,0.3282,-0.1443,0.9158,0.1810,2,0.1987,
17.785,-0.7539,-0.2617,0.1484,3,0.3265,-0.1427,0.9165,0.1817,2,0.1990,
17.796,-0.7539,-0.2617,0.1484,3,0.3254,-0.1426,0.9169,0.1815,2,0.1990,
17.808,-0.7539,-0.2617,0.1484,3,0.3242,-0.1428,0.9175,0.1808,2,0.1990,
17.819,0.0352,-0.3516,-0.4336,3,0.3242,-0.1428,0.9175,0.1808,2,0.1990,
17.830,0.0352,-0.3516,-0.4336,3,0.3214,-0.1434,0.9188,0.1787,2,0.1992,
17.841,0.0352,-0.3516,-0.4336,3,0.3209,-0.1437,0.9191,0.1780,2,0.1992,
17.852,0.0352,-0.3516,-0.4336,3,0.3209,-0.1440,0.9189,0.1786,2,0.1995,
17.864,-0.8711,-0.3750,0.3867,3,0.3209,-0.1440,0.9189,0.1786,2,0.1995,
17.874,-0.8711,-0.3750,0.3867,3,0.3221,-0.1447,0.9178,0.1815,2,0.1995,
17.886,-0.8711,-0.3750,0.3867,3,0.3223,-0.1454,0.9173,0.1832,2,0.1997,
17.897,-0.8711,-0.3750,0.3867,3,0.3221,-0.1464,0.9169,0.1847,2,0.1997,
17.907,-1.4727,-0.2344,0.0313,3,0.3221,-0.1464,0.9169,0.1847,2,0.1997,
17.920,-1.1680,-0.2891,-0.1211,3,0.3221,-0.1464,0.9169,0.1847,2,0.1997,
17.930,-1.1680,-0.2891,-0.1211,3,0.3195,-0.1500,0.9164,0.1888,2,0.2000,
17.941,-1.1680,-0.2891,-0.1211,3,0.3183,-0.1503,0.9166,0.1896,2,0.2000,
17.952,-1.1680,-0.2891,-0.1211,3,0.3171,-0.1504,0.9169,0.1899,2,0.2002,
17.964,-0.0469,-0.2031,0.4531,3,0.3171,-0.1504,0.9169,0.1899,2,0.2002,
17.975,-0.0469,-0.2031,0.4531,3,0.3126,-0.1507,0.9185,0.1898,2,0.2002,
17.986,-0.0469,-0.2031,0.4531,3,0.3111,-0.1505,0.9189,0.1903,2,0.2004,
17.997,-0.0469,-0.2031,0.4531,3,0.3102,-0.1500,0.9191,0.1911,2,0.2004,
18.008,-0.2188,-0.1484,0.7383,3,0.3102,-0.1500,0.9191,0.1911,2,0.2004,
18.020,-0.5898,-0.4023,0.7500,3,0.3102,-0.1500,0.9191,0.1911,2,0.2004,
18.030,-0.5898,-0.4023,0.7500,3,0.3082,-0.1479,0.9194,0.1945,2,0.2007,
18.041,-0.5898,-0.4023,0.7500,3,0.3076,-0.1476,0.9196,0.1952,2,0.2007,
18.053,-0.4492,-0.8516,0.4766,3,0.3076,-0.1476,0.9196,0.1952,2,0.2007,
18.064,-0.1758,-1.0195,0.5898,3,0.3076,-0.1476,0.9196,0.1952,2,0.2007,
18.075,-0.1758,-1.0195,0.5898,3,0.3066,-0.1476,0.9197,0.1960,2,0.2009,
18.085,-0.1758,-1.0195,0.5898,3,0.3068,-0.1481,0.9194,0.1967,2,0.2009,
18.097,-0.1758,-1.0195,0.5898,3,0.3071,-0.1489,0.9190,0.1974,2,0.2012,
18.107,0.2148,-0.6680,0.2578,3,0.3071,-0.1489,0.9190,0.1974,2,0.2012,
18.119,-0.0273,-0.6602,0.1758,3,0.3071,-0.1489,0.9190,0.1974,2,0.2012,
18.129,-0.0273,-0.6602,0.1758,3,0.3085,-0.1521,0.9175,0.1995,2,0.2014,
18.141,-0.0273,-0.6602,0.1758,3,0.3088,-0.1526,0.9172,0.2003,2,0.2014,
18.151,-0.0273,-0.6602,0.1758,3,0.3091,-0.1530,0.9168,0.2012,2,0.2014,
18.162,-0.0273,-0.6602,0.1758,3,0.3096,-0.1530,0.9164,0.2023,2,0.2017,
18.174,-1.2070,-0.6445,-0.5430,3,0.3096,-0.1530,0.9164,0.2023,2,0.2017,
18.186,-1.2070,-0.6445,-0.5430,3,0.3100,-0.1526,0.9157,0.2054,2,0.2017,
18.197,-1.2070,-0.6445,-0.5430,3,0.3101,-0.1523,0.9155,0.2062,2,0.2019,
18.207,0.4414,-0.5391,0.1758,3,0.3101,-0.1523,0.9155,0.2062,2,0.2019,
18.220,0.6250,-0.5547,0.4883,3,0.3101,-0.1523,0.9155,0.2062,2,0.2019,
18.230,0.6250,-0.5547,0.4883,3,0.3102,-0.1506,0.9157,0.2066,2,0.2021,
18.241,0.6250,-0.5547,0.4883,3,0.3105,-0.1501,0.9156,0.2067,2,0.2021,
18.252,0.6250,-0.5547,0.4883,3,0.3110,-0.1496,0.9155,0.2070,2,0.2021,
18.264,-0.3477,-0.8438,0.3750,3,0.3110,-0.1496,0.9155,0.2070,2,0.2021,
18.275,-0.3477,-0.8438,0.3750,3,0.3113,-0.1487,0.9152,0.2081,2,0.2024,
18.285,-0.3477,-0.8438,0.3750,3,0.3112,-0.1485,0.9152,0.2089,2,0.2024,
18.296,-0.3477,-0.8438,0.3750,3,0.3110,-0.1485,0.9149,0.2100,2,0.2024,
18.308,-0.3477,-0.8438,0.3750,3,0.3112,-0.1483,0.9146,0.2113,2,0.2026,
18.318,0.2422,-0.6016,0.4648,3,0.3112,-0.1483,0.9146,0.2113,2,0.2026,
18.329,0.2422,-0.6016,0.4648,3,0.3110,-0.1481,0.9140,0.2143,2,0.2026,
18.339,0.2422,-0.6016,0.4648,3,0.3109,-0.1483,0.9138,0.2152,2,0.2029,
18.351,0.2422,-0.6016,0.4648,3,0.3107,-0.1487,0.9136,0.2160,2,0.2029,
18.361,0.2422,-0.6016,0.4648,3,0.3104,-0.1494,0.9135,0.2164,2,0.2029,
18.372,0.5234,-0.4492,-0.1719,3,0.3104,-0.1494,0.9135,0.2164,2,0.2029,
18.383,0.6719,-0.3477,-0.2813,3,0.3104,-0.1494,0.9135,0.2164,2,0.2029,
18.395,0.6719,-0.3477,-0.2813,3,0.3079,-0.1523,0.9149,0.2122,2,0.2034,
18.405,0.6719,-0.3477,-0.2813,3,0.3075,-0.1529,0.9153,0.2104,2,0.2034,
18.416,0.6719,-0.3477,-0.2813,3,0.3069,-0.1537,0.9158,0.2086,2,0.2034,
18.427,0.6719,-0.3477,-0.2813,3,0.3063,-0.1548,0.9162,0.2067,2,0.2034,
18.438,-0.9023,-0.2695,-0.4102,3,0.3063,-0.1548,0.9162,0.2067,2,0.2034,
18.449,-0.9023,-0.2695,-0.4102,3,0.3049,-0.1572,0.9167,0.2046,2,0.2036,
18.460,-0.9023,-0.2695,-0.4102,3,0.3047,-0.1583,0.9166,0.2047,2,0.2036,
18.471,-0.9023,-0.2695,-0.4102,3,0.3046,-0.1588,0.9166,0.2048,2,0.2039,
18.482,-0.1758,0.1719,-0.6406,3,0.3046,-0.1588,0.9166,0.2048,2,0.2039,
18.493,0.1758,0.2070,-0.9414,3,0.3046,-0.1588,0.9166,0.2048,2,0.2039,
18.504,0.1758,0.2070,-0.9414,3,0.3030,-0.1601,0.9172,0.2034,2,0.2041,
18.514,0.1758,0.2070,-0.9414,3,0.3029,-0.1596,0.9175,0.2025,2,0.2041,
18.526,0.1758,0.2070,-0.9414,3,0.3032,-0.1588,0.9178,0.2012,2,0.2041,
18.536,0.1758,0.2070,-0.9414,3,0.3038,-0.1577,0.9181,0.1999,2,0.2041,
18.548,0.2344,-0.1367,-0.3281,3,0.3038,-0.1577,0.9181,0.1999,2,0.2041,
18.560,0.2344,-0.1367,-0.3281,3,0.3055,-0.1543,0.9188,0.1968,2,0.2043,
18.570,0.2344,-0.1367,-0.3281,3,0.3065,-0.1528,0.9191,0.1951,2,0.2046,
18.581,0.2344,-0.1367,-0.3281,3,0.3078,-0.1514,0.9191,0.1937,2,0.2046,
18.592,0.2344,-0.1367,-0.3281,3,0.3092,-0.1501,0.9191,0.1926,2,0.2046,
18.604,0.1836,0.0156,0.0039,3,0.3092,-0.1501,0.9191,0.1926,2,0.2046,
18.614,0.1836,0.0156,0.0039,3,0.3118,-0.1479,0.9189,0.1914,2,0.2048,
18.625,0.1836,0.0156,0.0039,3,0.3126,-0.1470,0.9187,0.1915,2,0.2048,
18.636,0.1836,0.0156,0.0039,3,0.3135,-0.1459,0.9185,0.1920,2,0.2048,
18.648,0.3008,0.6094,0.0195,3,0.3135,-0.1459,0.9185,0.1920,2,0.2048,
18.658,0.3008,0.6094,0.0195,3,0.3159,-0.1406,0.9181,0.1940,2,0.2051,
18.669,0.3008,0.6094,0.0195,3,0.3162,-0.1383,0.9182,0.1945,2,0.2051,
18.679,0.3008,0.6094,0.0195,3,0.3162,-0.1359,0.9186,0.1943,2,0.2053,
18.691,0.3008,0.6094,0.0195,3,0.3163,-0.1335,0.9190,0.1935,2,0.2053,
18.702,0.3008,0.6094,0.0195,3,0.3165,-0.1313,0.9196,0.1924,2,0.2053,
18.713,0.3008,0.6094,0.0195,3,0.3165,-0.1287,0.9203,0.1904,2,0.2056,
18.724,0.3008,0.6094,0.0195,3,0.3165,-0.1271,0.9209,0.1889,2,0.2056,
18.735,0.3008,0.6094,0.0195,3,0.3163,-0.1257,0.9214,0.1874,2,0.2056,
18.746,0.3008,0.6094,0.0195,3,0.3162,-0.1245,0.9220,0.1857,2,0.2058,
18.756,0.1719,-0.3867,-0.1094,3,0.3162,-0.1245,0.9220,0.1857,2,0.2058,
18.767,0.1641,-0.5742,-0.5000,3,0.3162,-0.1245,0.9220,0.1857,2,0.2058,
18.779,-0.0391,-0.5977,-0.6875,3,0.3162,-0.1245,0.9220,0.1857,2,0.2058,
18.790,-0.0391,-0.5977,-0.6875,3,0.3146,-0.1197,0.9248,0.1772,2,0.2061,
18.801,-0.0391,-0.5977,-0.6875,3,0.3146,-0.1186,0.9254,0.1753,2,0.2061,
18.812,0.1367,-0.2266,-0.3008,3,0.3146,-0.1186,0.9254,0.1753,2,0.2061,
18.824,0.1367,-0.2266,-0.3008,3,0.3165,-0.1155,0.9257,0.1721,2,0.2063,
18.834,0.1367,-0.2266,-0.3008,3,0.3176,-0.1142,0.9256,0.1714,2,0.2063,
18.844,0.1367,-0.2266,-0.3008,3,0.3187,-0.1130,0.9254,0.1715,2,0.2065,
18.855,0.1367,-0.2266,-0.3008,3,0.3195,-0.1119,0.9251,0.1721,2,0.2065,
18.868,-0.6211,0.1875,-0.6328,3,0.3195,-0.1119,0.9251,0.1721,2,0.2065,
18.878,-0.6211,0.1875,-0.6328,3,0.3207,-0.1085,0.9249,0.1733,2,0.2068,
18.889,-0.6211,0.1875,-0.6328,3,0.3207,-0.1071,0.9250,0.1733,2,0.2068,
18.900,-0.6211,0.1875,-0.6328,3,0.3205,-0.1058,0.9253,0.1729,2,0.2068,
18.911,-1.2305,-0.6914,-0.8555,3,0.3205,-0.1058,0.9253,0.1729,2,0.2068,
18.923,-0.8945,-0.9141,-0.5430,3,0.3205,-0.1058,0.9253,0.1729,2,0.2068,
18.933,-0.8945,-0.9141,-0.5430,3,0.3192,-0.1017,0.9269,0.1689,2,0.2070,
18.945,-0.8945,-0.9141,-0.5430,3,0.3191,-0.1006,0.9274,0.1674,2,0.2073,
18.956,-0.8945,-0.9141,-0.5430,3,0.3193,-0.0994,0.9277,0.1659,2,0.2073,
18.966,-0.3242,-1.6875,0.4141,3,0.3193,-0.0994,0.9277,0.1659,2,0.2073,
18.977,0.0195,-1.7383,0.6133,3,0.3193,-0.0994,0.9277,0.1659,2,0.2073,
18.989,0.0195,-1.7383,0.6133,3,0.3201,-0.0974,0.9283,0.1618,2,0.2075,
19.000,0.0195,-1.7383,0.6133,3,0.3207,-0.0970,0.9283,0.1613,2,0.2075,
19.011,0.0195,-1.7383,0.6133,3,0.3217,-0.0965,0.9280,0.1615,2,0.2075,
19.022,0.0430,-0.7852,1.3828,3,0.3217,-0.0965,0.9280,0.1615,2,0.2075,
19.034,0.0430,-0.7852,1.3828,3,0.3240,-0.0947,0.9270,0.1633,2,0.2078,
19.044,0.0430,-0.7852,1.3828,3,0.3246,-0.0941,0.9266,0.1647,2,0.2078,
19.056,0.0430,-0.7852,1.3828,3,0.3246,-0.0936,0.9263,0.1664,2,0.2080,
19.066,-1.0313,-0.5039,0.2227,3,0.3246,-0.0936,0.9263,0.1664,2,0.2080,
19.078,-1.0508,-0.5625,0.0039,3,0.3246,-0.0936,0.9263,0.1664,2,0.2080,
19.089,-1.0508,-0.5625,0.0039,3,0.3231,-0.0925,0.9263,0.1706,2,0.2083,
19.099,-1.0508,-0.5625,0.0039,3,0.3228,-0.0919,0.9264,0.1707,2,0.2083,
19.110,-1.0508,-0.5625,0.0039,3,0.3226,-0.0913,0.9265,0.1706,2,0.2083,
19.123,-1.0625,-1.0703,0.4531,3,0.3226,-0.0913,0.9265,0.1706,2,0.2083,
19.133,-1.0625,-1.0703,0.4531,3,0.3227,-0.0882,0.9270,0.1697,2,0.2085,
19.144,-1.0625,-1.0703,0.4531,3,0.3231,-0.0872,0.9270,0.1694,2,0.2085,
19.154,-1.0625,-1.0703,0.4531,3,0.3235,-0.0863,0.9269,0.1693,2,0.2087,
19.167,-1.0625,-1.0703,0.4531,3,0.3239,-0.0858,0.9268,0.1696,2,0.2087,
19.178,-1.0313,-0.4609,0.2773,3,0.3239,-0.0858,0.9268,0.1696,2,0.2087,
19.189,-1.0313,-0.4609,0.2773,3,0.3248,-0.0850,0.9263,0.1712,2,0.2087,
