t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
29.329,-0.0391,-0.2656,0.0547,3,0.2310,0.8201,0.4552,-0.2584,3,0.0681,
29.339,-0.0391,-0.2656,0.0547,3,0.2303,0.8201,0.4556,-0.2585,3,0.0681,
29.350,-0.0391,-0.2656,0.0547,3,0.2298,0.8199,0.4561,-0.2587,3,0.0681,
29.362,-0.0391,-0.2656,0.0547,3,0.2291,0.8198,0.4564,-0.2589,3,0.0681,
29.373,-0.2031,-0.1758,0.0703,3,0.2291,0.8198,0.4564,-0.2589,3,0.0681,
29.384,-0.2031,-0.1758,0.0703,3,0.2275,0.8196,0.4572,-0.2595,3,0.0681,
29.394,-0.2031,-0.1758,0.0703,3,0.2269,0.8196,0.4575,-0.2596,3,0.0681,
29.406,-0.2031,-0.1758,0.0703,3,0.2260,0.8196,0.4579,-0.2598,3,0.0681,
29.418,-0.2070,-0.1680,0.0820,3,0.2260,0.8196,0.4579,-0.2598,3,0.0681,
29.429,-0.2070,-0.1680,0.0820,3,0.2243,0.8196,0.4581,-0.2609,3,0.0681,
29.440,-0.2070,-0.1680,0.0820,3,0.2236,0.8197,0.4580,-0.2615,3,0.0681,
29.451,-0.2070,-0.1680,0.0820,3,0.2228,0.8197,0.4580,-0.2620,3,0.0681,
29.463,-0.1992,0.1758,0.3750,3,0.2228,0.8197,0.4580,-0.2620,3,0.0681,
29.473,-0.1992,0.1758,0.3750,3,0.2204,0.8199,0.4585,-0.2626,3,0.0684,
29.485,-0.1992,0.1758,0.3750,3,0.2193,0.8201,0.4586,-0.2629,3,0.0684,
29.495,-0.1992,0.1758,0.3750,3,0.2184,0.8202,0.4586,-0.2631,3,0.0684,
29.506,-0.1992,0.1758,0.3750,3,0.2177,0.8203,0.4585,-0.2635,3,0.0684,
29.518,-0.1992,0.1758,0.3750,3,0.2167,0.8205,0.4584,-0.2640,3,0.0684,
29.529,-0.1992,0.1758,0.3750,3,0.2162,0.8207,0.4582,-0.2642,3,0.0684,
29.539,-0.1992,0.1758,0.3750,3,0.2157,0.8209,0.4580,-0.2643,3,0.0684,
29.550,-0.1992,0.1758,0.3750,3,0.2153,0.8210,0.4579,-0.2643,3,0.0684,
29.561,-0.1992,0.1758,0.3750,3,0.2150,0.8212,0.4576,-0.2644,3,0.0684,
29.573,-0.0156,0.1367,-0.1133,3,0.2150,0.8212,0.4576,-0.2644,3,0.0684,
29.584,-0.0156,0.1367,-0.1133,3,0.2142,0.8218,0.4570,-0.2642,3,0.0684,
29.594,-0.0156,0.1367,-0.1133,3,0.2139,0.8221,0.4570,-0.2639,3,0.0684,
29.605,-0.0156,0.1367,-0.1133,3,0.2137,0.8223,0.4569,-0.2636,3,0.0681,
29.617,-0.0820,-0.0117,-0.1563,3,0.2137,0.8223,0.4569,-0.2636,3,0.0681,
29.628,-0.0820,-0.0117,-0.1563,3,0.2131,0.8228,0.4566,-0.2629,3,0.0684,
29.639,-0.0820,-0.0117,-0.1563,3,0.2130,0.8230,0.4564,-0.2628,3,0.0681,
29.649,-0.0820,-0.0117,-0.1563,3,0.2130,0.8232,0.4562,-0.2625,3,0.0681,
29.661,-0.0820,-0.0117,-0.1563,3,0.2130,0.8233,0.4562,-0.2621,3,0.0681,
29.672,0.4453,-0.1641,0.2656,3,0.2130,0.8233,0.4562,-0.2621,3,0.0681,
29.683,0.4453,-0.1641,0.2656,3,0.2134,0.8235,0.4559,-0.2617,3,0.0681,
29.694,0.4453,-0.1641,0.2656,3,0.2134,0.8235,0.4557,-0.2618,3,0.0681,
29.705,0.4453,-0.1641,0.2656,3,0.2134,0.8235,0.4557,-0.2618,3,0.0681,
29.717,0.4453,-0.1641,0.2656,3,0.2133,0.8235,0.4557,-0.2620,3,0.0681,
29.728,0.3398,-0.2500,0.0820,3,0.2133,0.8235,0.4557,-0.2620,3,0.0681,
29.739,0.3398,-0.2500,0.0820,3,0.2130,0.8232,0.4562,-0.2624,3,0.0681,
29.750,0.3398,-0.2500,0.0820,3,0.2127,0.8230,0.4565,-0.2626,3,0.0681,
29.761,0.3398,-0.2500,0.0820,3,0.2125,0.8228,0.4568,-0.2630,3,0.0681,
29.771,0.0234,-0.3828,-0.1602,3,0.2125,0.8228,0.4568,-0.2630,3,0.0681,
29.783,0.1055,-0.3984,-0.1953,3,0.2125,0.8228,0.4568,-0.2630,3,0.0681,
29.794,0.1055,-0.3984,-0.1953,3,0.2114,0.8222,0.4579,-0.2638,3,0.0681,
29.804,0.1055,-0.3984,-0.1953,3,0.2112,0.8221,0.4580,-0.2642,3,0.0681,
29.815,0.1055,-0.3984,-0.1953,3,0.2109,0.8220,0.4580,-0.2646,3,0.0681,
29.828,0.1055,-0.3945,-0.5781,3,0.2109,0.8220,0.4580,-0.2646,3,0.0681,
29.839,0.1055,-0.3945,-0.5781,3,0.2102,0.8220,0.4583,-0.2649,3,0.0681,
29.849,0.1055,-0.3945,-0.5781,3,0.2099,0.8220,0.4584,-0.2648,3,0.0681,
29.860,0.1055,-0.3945,-0.5781,3,0.2097,0.8221,0.4584,-0.2647,3,0.0681,
29.871,0.2188,-0.3086,-0.6680,3,0.2097,0.8221,0.4584,-0.2647,3,0.0681,
29.883,0.2305,-0.2266,-0.5547,3,0.2097,0.8221,0.4584,-0.2647,3,0.0681,
29.893,0.2305,-0.2266,-0.5547,3,0.2094,0.8226,0.4578,-0.2645,3,0.0681,
29.904,0.2305,-0.2266,-0.5547,3,0.2093,0.8228,0.4574,-0.2645,3,0.0681,
29.916,0.2305,-0.2266,-0.5547,3,0.2092,0.8231,0.4572,-0.2643,3,0.0681,
29.927,0.3633,-0.0898,-0.0313,3,0.2092,0.8231,0.4572,-0.2643,3,0.0681,
29.938,0.3633,-0.0898,-0.0313,3,0.2087,0.8237,0.4565,-0.2637,3,0.0681,
29.948,0.3633,-0.0898,-0.0313,3,0.2086,0.8240,0.4562,-0.2635,3,0.0681,
29.960,0.3633,-0.0898,-0.0313,3,0.2085,0.8241,0.4560,-0.2635,3,0.0681,
29.971,0.3633,-0.0898,-0.0313,3,0.2084,0.8242,0.4558,-0.2635,3,0.0681,
29.983,0.2148,-0.1523,-0.0625,3,0.2084,0.8242,0.4558,-0.2635,3,0.0681,
29.993,0.2148,-0.1523,-0.0625,3,0.2083,0.8244,0.4556,-0.2634,3,0.0681,
30.005,0.2148,-0.1523,-0.0625,3,0.2084,0.8245,0.4555,-0.2635,3,0.0681,
30.016,0.2695,-0.2070,-0.3125,3,0.2084,0.8245,0.4555,-0.2635,3,0.0681,
30.027,0.2695,-0.2070,-0.3125,3,0.2090,0.8242,0.4554,-0.2637,3,0.0681,
30.039,0.2695,-0.2070,-0.3125,3,0.2093,0.8240,0.4556,-0.2637,3,0.0681,
30.050,0.2695,-0.2070,-0.3125,3,0.2096,0.8239,0.4557,-0.2638,3,0.0681,
30.060,0.2695,-0.2070,-0.3125,3,0.2098,0.8238,0.4557,-0.2639,3,0.0681,
30.072,0.1836,-0.2266,-0.1680,3,0.2098,0.8238,0.4557,-0.2639,3,0.0681,
30.084,0.1836,-0.2266,-0.1680,3,0.2104,0.8235,0.4559,-0.2641,3,0.0681,
30.095,0.1836,-0.2266,-0.1680,3,0.2108,0.8234,0.4557,-0.2643,3,0.0681,
30.105,0.1055,-0.2109,-0.1484,3,0.2108,0.8234,0.4557,-0.2643,3,0.0681,
30.116,0.2305,-0.1367,-0.1250,3,0.2108,0.8234,0.4557,-0.2643,3,0.0681,
30.128,0.2305,-0.1367,-0.1250,3,0.2120,0.8231,0.4557,-0.2645,3,0.0681,
30.138,0.2305,-0.1367,-0.1250,3,0.2124,0.8230,0.4555,-0.2647,3,0.0681,
30.149,0.2305,-0.1367,-0.1250,3,0.2128,0.8229,0.4553,-0.2648,3,0.0681,
30.160,0.2305,-0.1367,-0.1250,3,0.2130,0.8230,0.4551,-0.2650,3,0.0681,
30.172,0.0547,0.0000,-0.0781,3,0.2130,0.8230,0.4551,-0.2650,3,0.0681,
30.183,0.0547,0.0000,-0.0781,3,0.2133,0.8232,0.4547,-0.2650,3,0.0681,
30.193,0.0547,0.0000,-0.0781,3,0.2134,0.8232,0.4545,-0.2649,3,0.0681,
30.203,0.0547,0.0000,-0.0781,3,0.2136,0.8233,0.4544,-0.2648,3,0.0681,
30.216,0.0547,0.0000,-0.0781,3,0.2137,0.8234,0.4543,-0.2647,3,0.0681,
30.227,-0.0195,-0.1797,-0.2148,3,0.2137,0.8234,0.4543,-0.2647,3,0.0681,
30.238,-0.0195,-0.1797,-0.2148,3,0.2143,0.8235,0.4540,-0.2642,3,0.0681,
30.249,-0.0195,-0.1797,-0.2148,3,0.2146,0.8236,0.4539,-0.2639,3,0.0681,
30.261,0.2109,-0.1719,0.1680,3,0.2146,0.8236,0.4539,-0.2639,3,0.0681,
30.272,0.2109,-0.1719,0.1680,3,0.2153,0.8237,0.4537,-0.2632,3,0.0681,
30.282,0.2109,-0.1719,0.1680,3,0.2156,0.8237,0.4537,-0.2631,3,0.0681,
30.294,0.2109,-0.1719,0.1680,3,0.2159,0.8237,0.4536,-0.2629,3,0.0681,
30.305,0.2109,-0.1719,0.1680,3,0.2162,0.8237,0.4536,-0.2628,3,0.0681,
30.316,0.1172,-0.0117,0.3555,3,0.2162,0.8237,0.4536,-0.2628,3,0.0681,
30.327,0.1172,-0.0117,0.3555,3,0.2167,0.8237,0.4533,-0.2627,3,0.0681,
30.338,0.1172,-0.0117,0.3555,3,0.2169,0.8238,0.4530,-0.2628,3,0.0681,
30.349,0.1172,-0.0117,0.3555,3,0.2170,0.8238,0.4529,-0.2629,3,0.0681,
30.360,0.1172,-0.0117,0.3555,3,0.2172,0.8238,0.4529,-0.2629,3,0.0681,
30.370,-0.0508,0.0820,0.0664,3,0.2172,0.8238,0.4529,-0.2629,3,0.0681,
30.383,-0.1250,0.0547,-0.0352,3,0.2172,0.8238,0.4529,-0.2629,3,0.0681,
30.393,-0.1250,0.0547,-0.0352,3,0.2176,0.8239,0.4520,-0.2639,3,0.0681,
30.404,-0.1250,0.0547,-0.0352,3,0.2178,0.8239,0.4517,-0.2642,3,0.0681,
30.415,-0.2070,0.0039,-0.1953,3,0.2178,0.8239,0.4517,-0.2642,3,0.0681,
30.427,-0.2070,0.0039,-0.1953,3,0.2183,0.8239,0.4510,-0.2647,3,0.0681,
30.438,-0.2070,0.0039,-0.1953,3,0.2186,0.8240,0.4507,-0.2649,3,0.0681,
30.448,-0.2070,0.0039,-0.1953,3,0.2191,0.8240,0.4503,-0.2650,3,0.0681,
30.459,-0.2070,0.0039,-0.1953,3,0.2194,0.8241,0.4500,-0.2650,3,0.0681,
30.471,-0.0742,0.0273,0.2344,3,0.2194,0.8241,0.4500,-0.2650,3,0.0681,
30.482,-0.0742,0.0273,0.2344,3,0.2204,0.8244,0.4490,-0.2649,3,0.0681,
30.493,-0.0742,0.0273,0.2344,3,0.2207,0.8246,0.4485,-0.2650,3,0.0681,
30.503,-0.0742,0.0273,0.2344,3,0.2210,0.8247,0.4481,-0.2651,3,0.0681,
30.516,-0.0742,0.0273,0.2344,3,0.2213,0.8248,0.4477,-0.2651,3,0.0681,
30.527,-0.1289,0.0664,0.0391,3,0.2213,0.8248,0.4477,-0.2651,3,0.0681,
30.537,-0.1289,0.0664,0.0391,3,0.2219,0.8252,0.4465,-0.2652,3,0.0681,
30.548,-0.1289,0.0664,0.0391,3,0.2222,0.8253,0.4462,-0.2652,3,0.0681,
30.560,-0.1289,0.0664,0.0391,3,0.2225,0.8255,0.4458,-0.2653,3,0.0681,
30.570,-0.1719,0.0977,-0.0117,3,0.2225,0.8255,0.4458,-0.2653,3,0.0681,
30.581,-0.1172,0.1250,0.0469,3,0.2225,0.8255,0.4458,-0.2653,3,0.0681,
30.593,-0.1172,0.1250,0.0469,3,0.2239,0.8259,0.4440,-0.2657,3,0.0681,
30.604,-0.1172,0.1250,0.0469,3,0.2243,0.8260,0.4435,-0.2658,3,0.0681,
30.614,-0.1172,0.1250,0.0469,3,0.2247,0.8261,0.4431,-0.2661,3,0.0681,
30.626,0.0234,0.2188,0.1719,3,0.2247,0.8261,0.4431,-0.2661,3,0.0681,
30.638,0.0234,0.2188,0.1719,3,0.2258,0.8262,0.4418,-0.2667,3,0.0681,
30.648,0.0234,0.2188,0.1719,3,0.2263,0.8262,0.4414,-0.2670,3,0.0681,
30.659,0.0234,0.2188,0.1719,3,0.2267,0.8262,0.4410,-0.2672,3,0.0681,
30.669,-0.0430,0.0547,0.0195,3,0.2267,0.8262,0.4410,-0.2672,3,0.0681,
30.682,-0.1211,0.0195,0.0352,3,0.2267,0.8262,0.4410,-0.2672,3,0.0681,
30.692,-0.1211,0.0195,0.0352,3,0.2280,0.8261,0.4402,-0.2678,3,0.0681,
30.703,-0.1211,0.0195,0.0352,3,0.2284,0.8261,0.4401,-0.2679,3,0.0681,
30.714,-0.1211,0.0195,0.0352,3,0.2288,0.8260,0.4401,-0.2679,3,0.0681,
30.726,-0.0664,0.0039,-0.2500,3,0.2288,0.8260,0.4401,-0.2679,3,0.0681,
30.737,-0.0664,0.0039,-0.2500,3,0.2299,0.8257,0.4398,-0.2681,3,0.0681,
30.747,-0.0664,0.0039,-0.2500,3,0.2303,0.8257,0.4396,-0.2684,3,0.0681,
30.758,-0.0664,0.0039,-0.2500,3,0.2308,0.8256,0.4393,-0.2687,3,0.0681,
30.770,-0.0664,0.0039,-0.2500,3,0.2313,0.8255,0.4390,-0.2689,3,0.0681,
30.782,-0.0820,-0.0898,-0.1406,3,0.2313,0.8255,0.4390,-0.2689,3,0.0681,
30.792,-0.0820,-0.0898,-0.1406,3,0.2323,0.8254,0.4386,-0.2691,3,0.0681,
30.803,-0.0820,-0.0898,-0.1406,3,0.2326,0.8254,0.4384,-0.2691,3,0.0681,
30.816,-0.0586,-0.0664,0.0039,3,0.2326,0.8254,0.4384,-0.2691,3,0.0681,
30.826,-0.0586,-0.0664,0.0039,3,0.2332,0.8256,0.4379,-0.2689,3,0.0681,
30.837,-0.0586,-0.0664,0.0039,3,0.2333,0.8257,0.4375,-0.2689,3,0.0681,
30.849,-0.0586,-0.0664,0.0039,3,0.2334,0.8259,0.4371,-0.2689,3,0.0681,
30.860,-0.0586,-0.0664,0.0039,3,0.2335,0.8262,0.4367,-0.2688,3,0.0681,
30.871,0.0547,0.0547,0.0625,3,0.2335,0.8262,0.4367,-0.2688,3,0.0681,
30.882,0.0547,0.0547,0.0625,3,0.2333,0.8267,0.4359,-0.2685,3,0.0679,
30.894,0.0547,0.0547,0.0625,3,0.2332,0.8270,0.4356,-0.2684,3,0.0681,
30.904,-0.0352,-0.1445,0.0781,3,0.2332,0.8270,0.4356,-0.2684,3,0.0681,
30.915,-0.0508,-0.2734,-0.1055,3,0.2332,0.8270,0.4356,-0.2684,3,0.0681,
30.926,-0.0508,-0.2734,-0.1055,3,0.2325,0.8279,0.4348,-0.2673,3,0.0681,
30.938,-0.0508,-0.2734,-0.1055,3,0.2322,0.8283,0.4345,-0.2668,3,0.0681,
30.948,-0.0508,-0.2734,-0.1055,3,0.2320,0.8287,0.4343,-0.2662,3,0.0681,
30.960,-0.0508,-0.2734,-0.1055,3,0.2317,0.8290,0.4341,-0.2657,3,0.0681,
30.971,0.0625,-0.0508,0.0664,3,0.2317,0.8290,0.4341,-0.2657,3,0.0681,
30.983,0.0625,-0.0508,0.0664,3,0.2310,0.8299,0.4335,-0.2645,3,0.0681,
30.993,0.0625,-0.0508,0.0664,3,0.2307,0.8302,0.4333,-0.2641,3,0.0681,
31.004,0.0625,-0.0508,0.0664,3,0.2304,0.8306,0.4331,-0.2637,3,0.0681,
31.014,0.0898,-0.0586,0.0313,3,0.2304,0.8306,0.4331,-0.2637,3,0.0681,
31.026,0.0898,-0.0586,0.0313,3,0.2297,0.8312,0.4326,-0.2629,3,0.0681,
31.037,0.0898,-0.0586,0.0313,3,0.2296,0.8314,0.4324,-0.2627,3,0.0681,
31.048,0.0898,-0.0586,0.0313,3,0.2294,0.8317,0.4323,-0.2625,3,0.0681,
31.058,-0.0781,0.0313,0.1641,3,0.2294,0.8317,0.4323,-0.2625,3,0.0681,
31.070,-0.0313,0.0039,0.0586,3,0.2294,0.8317,0.4323,-0.2625,3,0.0681,
31.081,-0.0313,0.0039,0.0586,3,0.2287,0.8323,0.4317,-0.2618,3,0.0681,
31.092,-0.0313,0.0039,0.0586,3,0.2286,0.8325,0.4315,-0.2618,3,0.0681,
31.102,-0.0313,0.0039,0.0586,3,0.2285,0.8326,0.4312,-0.2618,3,0.0681,
31.114,-0.0664,-0.0508,0.0195,3,0.2285,0.8326,0.4312,-0.2618,3,0.0681,
31.126,0.0117,0.0156,-0.1484,3,0.2285,0.8326,0.4312,-0.2618,3,0.0681,
31.136,0.0117,0.0156,-0.1484,3,0.2283,0.8329,0.4308,-0.2615,3,0.0679,
31.148,0.0117,0.0156,-0.1484,3,0.2283,0.8330,0.4307,-0.2615,3,0.0679,
31.159,0.0117,0.0156,-0.1484,3,0.2283,0.8331,0.4305,-0.2616,3,0.0681,
31.170,-0.0078,0.0391,-0.1250,3,0.2283,0.8331,0.4305,-0.2616,3,0.0681,
31.181,0.0625,0.0820,-0.1211,3,0.2283,0.8331,0.4305,-0.2616,3,0.0681,
31.192,0.0625,0.0820,-0.1211,3,0.2287,0.8333,0.4298,-0.2620,3,0.0679,
31.204,0.0625,0.0820,-0.1211,3,0.2288,0.8333,0.4296,-0.2620,3,0.0679,
31.214,-0.0586,0.0391,-0.0703,3,0.2288,0.8333,0.4296,-0.2620,3,0.0679,
31.225,-0.0586,0.0391,-0.0703,3,0.2291,0.8336,0.4288,-0.2622,3,0.0679,
31.237,-0.0586,0.0391,-0.0703,3,0.2292,0.8337,0.4286,-0.2623,3,0.0679,
31.247,-0.0586,0.0391,-0.0703,3,0.2294,0.8337,0.4283,-0.2624,3,0.0679,
31.258,-0.0586,0.0391,-0.0703,3,0.2297,0.8337,0.4280,-0.2625,3,0.0679,
31.270,0.0039,0.0156,0.2500,3,0.2297,0.8337,0.4280,-0.2625,3,0.0679,
31.281,0.0039,0.0156,0.2500,3,0.2302,0.8339,0.4274,-0.2626,3,0.0679,
31.292,0.0039,0.0156,0.2500,3,0.2303,0.8339,0.4272,-0.2627,3,0.0679,
31.302,0.0039,0.0156,0.2500,3,0.2305,0.8339,0.4271,-0.2627,3,0.0679,
31.313,0.0039,0.0156,0.2500,3,0.2306,0.8340,0.4270,-0.2627,3,0.0679,
31.326,-0.2070,-0.1836,0.0117,3,0.2306,0.8340,0.4270,-0.2627,3,0.0679,
31.336,-0.2070,-0.1836,0.0117,3,0.2308,0.8341,0.4267,-0.2626,3,0.0679,
31.347,-0.2070,-0.1836,0.0117,3,0.2308,0.8342,0.4266,-0.2625,3,0.0679,
31.358,-0.2070,-0.1836,0.0117,3,0.2310,0.8343,0.4265,-0.2623,3,0.0679,
31.369,0.0000,-0.1367,-0.1797,3,0.2310,0.8343,0.4265,-0.2623,3,0.0679,
31.380,0.0000,-0.0938,-0.0547,3,0.2310,0.8343,0.4265,-0.2623,3,0.0679,
31.391,0.0000,-0.0938,-0.0547,3,0.2320,0.8343,0.4261,-0.2620,3,0.0679,
31.403,0.0000,-0.0938,-0.0547,3,0.2322,0.8342,0.4260,-0.2618,3,0.0679,
31.413,0.0000,-0.0938,-0.0547,3,0.2325,0.8342,0.4260,-0.2618,3,0.0679,
31.425,0.1836,0.1133,0.3281,3,0.2325,0.8342,0.4260,-0.2618,3,0.0679,
31.436,0.1836,0.1133,0.3281,3,0.2331,0.8339,0.4263,-0.2617,3,0.0679,
31.447,0.1836,0.1133,0.3281,3,0.2333,0.8338,0.4265,-0.2616,3,0.0679,
31.458,0.1836,0.1133,0.3281,3,0.2335,0.8337,0.4266,-0.2617,3,0.0679,
31.468,-0.2148,-0.0586,0.0625,3,0.2335,0.8337,0.4266,-0.2617,3,0.0679,
31.480,-0.2578,-0.0703,0.0469,3,0.2335,0.8337,0.4266,-0.2617,3,0.0679,
31.492,-0.2578,-0.0703,0.0469,3,0.2338,0.8336,0.4266,-0.2620,3,0.0679,
31.502,-0.2578,-0.0703,0.0469,3,0.2339,0.8336,0.4264,-0.2621,3,0.0679,
31.513,-0.2578,-0.0703,0.0469,3,0.2340,0.8336,0.4262,-0.2623,3,0.0679,
31.524,-0.1133,-0.1289,0.0586,3,0.2340,0.8336,0.4262,-0.2623,3,0.0679,
31.536,-0.1133,-0.1289,0.0586,3,0.2342,0.8336,0.4258,-0.2625,3,0.0679,
31.547,-0.1133,-0.1289,0.0586,3,0.2342,0.8337,0.4256,-0.2626,3,0.0679,
31.557,-0.1133,-0.1289,0.0586,3,0.2341,0.8339,0.4252,-0.2628,3,0.0679,
31.569,-0.1133,-0.1289,0.0586,3,0.2339,0.8341,0.4247,-0.2629,3,0.0679,
31.581,-0.4219,0.1719,0.3320,3,0.2339,0.8341,0.4247,-0.2629,3,0.0679,
31.591,-0.4219,0.1719,0.3320,3,0.2328,0.8351,0.4236,-0.2626,3,0.0679,
31.603,-0.4219,0.1719,0.3320,3,0.2321,0.8357,0.4232,-0.2621,3,0.0679,
31.613,-0.2773,0.0703,-0.1719,3,0.2321,0.8357,0.4232,-0.2621,3,0.0679,
31.625,-0.2773,0.0703,-0.1719,3,0.2302,0.8375,0.4217,-0.2604,3,0.0679,
31.636,-0.2773,0.0703,-0.1719,3,0.2294,0.8383,0.4210,-0.2596,3,0.0679,
31.647,-0.2773,0.0703,-0.1719,3,0.2286,0.8391,0.4203,-0.2587,3,0.0679,
31.659,-0.2773,0.0703,-0.1719,3,0.2279,0.8400,0.4197,-0.2576,3,0.0679,
31.668,0.0000,0.0156,0.3438,3,0.2279,0.8400,0.4197,-0.2576,3,0.0679,
31.679,0.0000,0.0156,0.3438,3,0.2261,0.8418,0.4185,-0.2551,3,0.0681,
31.690,0.0000,0.0156,0.3438,3,0.2244,0.8434,0.4176,-0.2529,3,0.0684,
31.700,0.0000,0.0156,0.3438,3,0.2230,0.8445,0.4170,-0.2513,3,0.0684,
31.712,0.0000,0.0156,0.3438,3,0.2215,0.8456,0.4167,-0.2496,3,0.0684,
31.722,0.6094,-0.1523,0.2188,3,0.2215,0.8456,0.4167,-0.2496,3,0.0684,
31.733,0.6602,-0.1328,0.1680,3,0.2215,0.8456,0.4167,-0.2496,3,0.0684,
31.745,0.6602,-0.1328,0.1680,3,0.2164,0.8488,0.4155,-0.2451,3,0.0684,
31.756,0.6602,-0.1328,0.1680,3,0.2153,0.8494,0.4152,-0.2446,3,0.0684,
31.766,0.6602,-0.1328,0.1680,3,0.2142,0.8498,0.4150,-0.2444,3,0.0684,
31.777,0.6602,-0.1328,0.1680,3,0.2133,0.8502,0.4147,-0.2446,3,0.0684,
31.790,-0.1680,-0.2148,-0.0039,3,0.2133,0.8502,0.4147,-0.2446,3,0.0684,
31.801,-0.1680,-0.2148,-0.0039,3,0.2117,0.8504,0.4145,-0.2453,3,0.0684,
31.811,-0.1680,-0.2148,-0.0039,3,0.2115,0.8503,0.4146,-0.2456,3,0.0684,
31.822,-0.1680,-0.2148,-0.0039,3,0.2115,0.8500,0.4152,-0.2456,3,0.0684,
31.834,-0.1797,-0.0430,0.0703,3,0.2115,0.8500,0.4152,-0.2456,3,0.0684,
31.845,-0.1797,-0.0430,0.0703,3,0.2123,0.8489,0.4166,-0.2462,3,0.0684,
31.856,-0.1797,-0.0430,0.0703,3,0.2126,0.8486,0.4172,-0.2463,3,0.0684,
31.867,-0.1797,-0.0430,0.0703,3,0.2130,0.8481,0.4178,-0.2463,3,0.0684,
31.879,-0.0078,-0.2617,-0.3359,3,0.2130,0.8481,0.4178,-0.2463,3,0.0684,
31.890,-0.0078,-0.2617,-0.3359,3,0.2136,0.8474,0.4185,-0.2471,3,0.0684,
31.901,-0.0078,-0.2617,-0.3359,3,0.2136,0.8471,0.4186,-0.2480,3,0.0684,
31.911,-0.0078,-0.2617,-0.3359,3,0.2144,0.8467,0.4182,-0.2495,3,0.0684,
31.923,-0.0078,-0.2617,-0.3359,3,0.2143,0.8465,0.4182,-0.2502,3,0.0684,
31.934,-0.0078,-0.2617,-0.3359,3,0.2146,0.8461,0.4177,-0.2520,3,0.0684,
31.945,-0.0078,-0.2617,-0.3359,3,0.2148,0.8459,0.4172,-0.2534,3,0.0686,
31.955,-0.0078,-0.2617,-0.3359,3,0.2150,0.8457,0.4167,-0.2547,3,0.0686,
31.967,-0.0078,-0.2617,-0.3359,3,0.2151,0.8455,0.4163,-0.2559,3,0.0686,
31.978,-0.0078,-0.2617,-0.3359,3,0.2153,0.8453,0.4161,-0.2568,3,0.0686,
31.989,-0.0781,0.0898,0.0938,3,0.2153,0.8453,0.4161,-0.2568,3,0.0686,
32.000,-0.0781,0.0898,0.0938,3,0.2161,0.8443,0.4172,-0.2575,3,0.0686,
32.011,-0.0781,0.0898,0.0938,3,0.2164,0.8439,0.4180,-0.2577,3,0.0686,
32.022,-0.0781,0.0898,0.0938,3,0.2168,0.8433,0.4189,-0.2577,3,0.0686,
32.033,-0.1523,0.0703,0.3203,3,0.2168,0.8433,0.4189,-0.2577,3,0.0686,
32.045,-0.1523,0.0703,0.3203,3,0.2173,0.8420,0.4210,-0.2581,3,0.0686,
32.055,-0.1523,0.0703,0.3203,3,0.2173,0.8415,0.4219,-0.2581,3,0.0686,
32.066,-0.1523,0.0703,0.3203,3,0.2172,0.8411,0.4229,-0.2581,3,0.0686,
32.077,-0.1523,0.0703,0.3203,3,0.2171,0.8406,0.4239,-0.2579,3,0.0686,
32.089,-0.0938,-0.0430,-0.2148,3,0.2171,0.8406,0.4239,-0.2579,3,0.0686,
32.100,-0.0938,-0.0430,-0.2148,3,0.2167,0.8395,0.4265,-0.2577,3,0.0686,
32.111,-0.0938,-0.0430,-0.2148,3,0.2167,0.8391,0.4274,-0.2576,3,0.0686,
32.121,-0.0938,-0.0430,-0.2148,3,0.2167,0.8386,0.4283,-0.2577,3,0.0686,
32.134,-0.0938,-0.0430,-0.2148,3,0.2168,0.8380,0.4294,-0.2578,3,0.0686,
32.145,-0.2266,0.0898,-0.1055,3,0.2168,0.8380,0.4294,-0.2578,3,0.0686,
32.155,-0.2266,0.0898,-0.1055,3,0.2167,0.8368,0.4319,-0.2575,3,0.0686,
32.165,-0.2266,0.0898,-0.1055,3,0.2165,0.8362,0.4332,-0.2571,3,0.0686,
32.177,-0.2266,0.0898,-0.1055,3,0.2163,0.8358,0.4346,-0.2567,3,0.0686,
32.188,-0.3047,0.3047,0.2500,3,0.2163,0.8358,0.4346,-0.2567,3,0.0686,
32.199,-0.4219,0.3438,0.3711,3,0.2163,0.8358,0.4346,-0.2567,3,0.0686,
32.210,-0.4219,0.3438,0.3711,3,0.2158,0.8340,0.4385,-0.2560,3,0.0686,
32.221,-0.4219,0.3438,0.3711,3,0.2156,0.8337,0.4391,-0.2560,3,0.0686,
32.232,-0.4219,0.3438,0.3711,3,0.2152,0.8334,0.4400,-0.2559,3,0.0686,
32.243,-0.0352,0.3594,0.0469,3,0.2152,0.8334,0.4400,-0.2559,3,0.0686,
32.254,-0.0352,0.3594,0.0469,3,0.2145,0.8326,0.4421,-0.2556,3,0.0686,
32.266,-0.0352,0.3594,0.0469,3,0.2142,0.8323,0.4428,-0.2556,3,0.0686,
32.277,-0.0352,0.3594,0.0469,3,0.2139,0.8322,0.4432,-0.2556,3,0.0686,
32.287,-0.5430,0.3281,0.7031,3,0.2139,0.8322,0.4432,-0.2556,3,0.0686,
32.299,-0.4492,0.3164,0.3828,3,0.2139,0.8322,0.4432,-0.2556,3,0.0686,
32.310,-0.4492,0.3164,0.3828,3,0.2123,0.8322,0.4450,-0.2538,3,0.0686,
